example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1
888,FP,0,1,0,[CLS],0,0,40,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8911643028259277,-1.098375916481018,1.004313349723816
3148,FP,0,1,0,[CLS],0,0,45,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8899144530296326,-1.1173925399780273,0.9724752306938171
2757,FP,0,1,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8879330158233643,-1.1076855659484863,0.9621144533157349
2170,FP,0,1,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8878437876701355,-1.1480984687805176,0.9208042025566101
2581,FP,0,1,0,[CLS],0,0,48,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8877868056297302,-1.0166820287704468,1.051648736000061
3488,FP,0,1,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8852671980857849,-1.2438054084777832,0.799477756023407
1051,FP,0,1,0,[CLS],0,0,48,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8833860158920288,-1.035468578338623,0.9894245266914368
896,FP,0,1,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8829153776168823,-0.9951130747795105,1.0252189636230469
2392,FP,0,1,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8816667795181274,-0.9209446907043457,1.087364673614502
1900,FP,0,1,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8784316778182983,-1.1341460943222046,0.8435155749320984
2641,FP,0,1,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8757695555686951,-0.9978475570678711,0.9551172852516174
3196,FP,0,1,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8715131878852844,-0.9557676911354065,0.958636999130249
3162,FP,0,1,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8671374320983887,-1.026438593864441,0.8494436740875244
672,FP,0,1,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8641315698623657,-1.0056633949279785,0.8443745374679565
525,FP,0,1,0,[CLS],0,0,43,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8635271787643433,-0.9064292311668396,0.9384711384773254
3181,FP,0,1,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8623861074447632,-0.8503357172012329,0.9849154353141785
1236,FP,0,1,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8610836267471313,-0.9940584301948547,0.8302611112594604
2709,FP,0,1,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8602357506752014,-0.9281120300292969,0.8891375660896301
420,FP,0,1,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8582056164741516,-0.8693768382072449,0.9310890436172485
1764,FP,0,1,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.851473331451416,-1.0090467929840088,0.7371568083763123
1013,FP,0,1,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8486748933792114,-0.8065390586853027,0.917706310749054
3739,FP,0,1,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.84654301404953,-0.7765487432479858,0.93119215965271
606,FP,0,1,0,[CLS],0,0,60,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8404844403266907,-0.9148057103157043,0.7470310926437378
3510,FP,0,1,0,[CLS],0,0,50,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8371111750602722,-0.9773080945014954,0.659580647945404
2827,FP,0,1,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.835412323474884,-0.9692718386650085,0.6552101969718933
2625,FP,0,1,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8330488801002502,-0.9123453497886658,0.6950457096099854
1981,FP,0,1,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8305138945579529,-0.8755685091018677,0.7137051820755005
289,FP,0,1,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8289300799369812,-0.9749427437782288,0.6031206250190735
125,FP,0,1,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8282814025878906,-0.7740373611450195,0.7994584441184998
3708,FP,0,1,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.8249151706695557,-0.8457128405570984,0.7042974829673767
1591,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.05612337589263916,1.3759076595306396,-1.4465352296829224
2734,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.056877125054597855,1.241353988647461,-1.5669493675231934
1476,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06017635762691498,1.3155463933944702,-1.432866096496582
551,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06018761172890663,1.3363474607467651,-1.4118664264678955
213,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06018904224038124,1.2640043497085571,-1.4841842651367188
2889,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06096882000565529,1.3227903842926025,-1.4116955995559692
3061,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06099943444132805,1.2868720293045044,-1.4470795392990112
1434,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06106457859277725,1.2490626573562622,-1.4837520122528076
139,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0612235851585865,1.252834677696228,-1.4772100448608398
1368,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06171788275241852,1.2346649169921875,-1.4868122339248657
2142,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.062356024980545044,1.3084582090377808,-1.4020518064498901
2110,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0631478801369667,1.2151262760162354,-1.4819200038909912
1495,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06335824728012085,1.2497488260269165,-1.44374680519104
3469,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06373633444309235,1.298195719718933,-1.3889466524124146
3429,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06379298120737076,1.2444136142730713,-1.4417799711227417
70,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06424509733915329,1.2374745607376099,-1.4411734342575073
1778,TN,0,0,0,[CLS],0,0,49,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06467363983392715,1.2469422817230225,-1.424599528312683
2646,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06566867977380753,1.2876808643341064,-1.3675282001495361
1587,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06566975265741348,1.2291170358657837,-1.4260746240615845
2476,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06568567454814911,1.2664004564285278,-1.3885315656661987
2725,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06600639969110489,1.2187541723251343,-1.4309637546539307
1388,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06637886166572571,1.2157456874847412,-1.4279464483261108
597,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06644997000694275,1.216076374053955,-1.4264689683914185
1893,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0667509064078331,1.2437773942947388,-1.393926739692688
2323,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06684394925832748,1.128306269645691,-1.50790536403656
290,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06690709292888641,1.236806035041809,-1.3983937501907349
2024,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06762631982564926,1.254276990890503,-1.3694595098495483
2408,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06766408681869507,1.2566713094711304,-1.3664664030075073
2672,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06789569556713104,1.2307651042938232,-1.3887070417404175
2756,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06799127161502838,1.1835193634033203,-1.4344433546066284
1588,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06815531104803085,1.2783721685409546,-1.3370047807693481
1399,TN,0,0,0,[CLS],0,0,60,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06855648756027222,1.2092564105987549,-1.3998209238052368
1692,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0686618909239769,1.1530479192733765,-1.4543801546096802
740,TN,0,0,0,[CLS],0,0,59,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06884698569774628,1.3153599500656128,-1.2891772985458374
3054,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06938689947128296,1.2602894306182861,-1.3358560800552368
2854,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06955408304929733,1.2973941564559937,-1.2961649894714355
19,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0700816735625267,1.3101904392242432,-1.2752448320388794
2412,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07010359317064285,1.1993991136550903,-1.3856998682022095
819,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07020312547683716,1.311209797859192,-1.272363543510437
383,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07027240842580795,1.2271159887313843,-1.3553965091705322
2813,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07031594216823578,1.2080854177474976,-1.37376070022583
2406,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07053029537200928,1.208724021911621,-1.3698477745056152
1524,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0705384612083435,1.1969707012176514,-1.3814767599105835
1241,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07064115256071091,1.1527374982833862,-1.4241446256637573
1599,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07064728438854218,1.1516116857528687,-1.425176978111267
3036,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07066132873296738,1.2409759759902954,-1.3355989456176758
2837,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07071378827095032,1.1578269004821777,-1.4179491996765137
1261,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07088279724121094,1.1134096384048462,-1.4597975015640259
2411,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0710282251238823,1.2518166303634644,-1.3191843032836914
809,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07126445323228836,1.1807845830917358,-1.3866418600082397
1960,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07130049169063568,1.2282248735427856,-1.338657021522522
302,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07164420932531357,1.1840661764144897,-1.3776365518569946
1449,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07216934114694595,1.164695382118225,-1.3891384601593018
2600,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07227666676044464,1.2295756340026855,-1.322656512260437
885,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07269171625375748,1.1798498630523682,-1.3662089109420776
684,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07270006835460663,1.2424505949020386,-1.3034842014312744
87,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0727183148264885,1.2019189596176147,-1.3437451124191284
866,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0729086846113205,1.1764569282531738,-1.3663873672485352
2234,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07296682149171829,1.182365894317627,-1.3596185445785522
2604,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07333476096391678,1.1590523719787598,-1.3775051832199097
1376,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07344155758619308,1.1403149366378784,-1.3946722745895386
1327,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07356379181146622,1.2554593086242676,-1.2777327299118042
1248,TN,0,0,0,[CLS],0,0,46,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07360823452472687,1.1301065683364868,-1.4024337530136108
3611,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07371560484170914,1.1714930534362793,-1.3594735860824585
2964,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07420863211154938,1.2680939435958862,-1.2556744813919067
1586,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07426159083843231,1.2380059957504272,-1.284991979598999
763,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07430313527584076,1.2430925369262695,-1.2793011665344238
1511,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07439051568508148,1.2517101764678955,-1.2694138288497925
2886,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07441326975822449,1.1436508893966675,-1.3771425485610962
1660,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07462651282548904,1.164992094039917,-1.3527095317840576
2248,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07467678934335709,1.1638867855072021,-1.3530869483947754
3588,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07474807649850845,1.2242783308029175,-1.2916641235351562
1199,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07493072003126144,1.2300794124603271,-1.2832252979278564
3500,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0749940350651741,1.1876133680343628,-1.3247781991958618
635,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07501090317964554,1.200250506401062,-1.3118977546691895
174,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07504123449325562,1.1146998405456543,-1.3970115184783936
1450,TN,0,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07519713044166565,1.181084394454956,-1.328383207321167
3286,TN,0,0,0,[CLS],0,0,58,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07527794688940048,1.1912492513656616,-1.3170568943023682
146,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07534194737672806,1.1675769090652466,-1.3398100137710571
871,TN,0,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07534744590520859,1.0939139127731323,-1.4133939743041992
2356,TN,0,0,0,[CLS],0,0,59,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07542046159505844,1.1617991924285889,-1.34446120262146
3093,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07545388489961624,1.1585355997085571,-1.3472455739974976
1290,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07546574622392654,1.1603721380233765,-1.3452390432357788
613,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0756274089217186,1.0984891653060913,-1.4048070907592773
851,TN,0,0,0,[CLS],0,0,60,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07566843181848526,1.18979811668396,-1.3129116296768188
1131,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07568643987178802,1.2452789545059204,-1.2571735382080078
1090,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07571446150541306,1.2567499876022339,-1.2453018426895142
240,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07583297789096832,1.1916582584381104,-1.3087011575698853
3476,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07596071809530258,1.1997332572937012,-1.2988049983978271
2245,TN,0,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07598617672920227,1.2013778686523438,-1.296797752380371
954,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0761292576789856,1.1800228357315063,-1.3161166906356812
2005,TN,0,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0761619582772255,1.09702730178833,-1.398647427558899
3595,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07624994218349457,1.2698869705200195,-1.2245380878448486
1150,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07635116577148438,1.1251418590545654,-1.3678468465805054
1855,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0763583704829216,1.2524902820587158,-1.2403961420059204
2815,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07659626007080078,1.1805676221847534,-1.3089507818222046
2267,TN,0,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07659775018692017,1.1837615966796875,-1.30573570728302
501,TN,0,0,0,[CLS],0,0,58,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07662462443113327,1.192995548248291,-1.2961218357086182
2286,TN,0,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07669463753700256,1.1694976091384888,-1.318630576133728
352,TN,0,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07672930508852005,1.1420795917510986,-1.3455591201782227
1790,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.05740891769528389,1.3358879089355469,-1.4625450372695923
1194,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06300612539052963,1.2919156551361084,-1.4075291156768799
2867,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06363586336374283,1.240982174873352,-1.4478451013565063
3164,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0651492327451706,1.2544437646865845,-1.4092625379562378
1037,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06551051884889603,1.260303020477295,-1.3974868059158325
151,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06566975265741348,1.2291170358657837,-1.4260746240615845
2567,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06628727912902832,1.2449136972427368,-1.4002572298049927
3120,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0686618909239769,1.1530479192733765,-1.4543801546096802
1414,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.06997904181480408,1.2436589002609253,-1.3433525562286377
2802,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07097528874874115,1.1808699369430542,-1.3909335136413574
1810,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07294782251119614,1.1551629304885864,-1.3871026039123535
862,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07356379181146622,1.2554593086242676,-1.2777327299118042
254,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07408204674720764,1.200941562652588,-1.324670672416687
1765,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0760892778635025,1.2365564107894897,-1.260151743888855
206,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0761292576789856,1.1800228357315063,-1.3161166906356812
1529,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0767751932144165,1.165907621383667,-1.3210835456848145
3117,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07855749875307083,1.1976971626281738,-1.2644124031066895
3252,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07908812165260315,1.117633581161499,-1.3371678590774536
2231,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07961593568325043,1.1647429466247559,-1.2828338146209717
1901,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08038985729217529,1.1687248945236206,-1.2683368921279907
2417,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08040443807840347,1.1311428546905518,-1.3057217597961426
2628,FN,1,0,0,[CLS],0,0,50,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08051810413599014,1.0464118719100952,-1.3889163732528687
619,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08169324696063995,1.0789133310317993,-1.3406468629837036
2998,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08172399550676346,1.1725507974624634,-1.2465994358062744
2346,FN,1,0,0,[CLS],0,0,47,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08193371444940567,1.1519705057144165,-1.2643886804580688
2376,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.082096628844738,1.0794932842254639,-1.3347020149230957
861,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08299637585878372,1.0796761512756348,-1.3226382732391357
2166,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08307481557130814,1.1466037034988403,-1.2546806335449219
1824,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08309852331876755,1.2035133838653564,-1.1974596977233887
1973,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0831945464015007,1.154516339302063,-1.2451972961425781
2752,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08332710713148117,1.1073594093322754,-1.2906173467636108
1308,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08369138091802597,1.062193512916565,-1.3310236930847168
183,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08380767703056335,1.1979739665985107,-1.193727731704712
3696,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08425768464803696,1.2149550914764404,-1.1708999872207642
35,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08460208028554916,1.1167656183242798,-1.2646344900131226
3255,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08491990715265274,1.0147422552108765,-1.362560749053955
1753,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08567343652248383,1.082452416419983,-1.285192608833313
2215,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08592133224010468,1.1778889894485474,-1.1865955591201782
2269,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08691103756427765,1.1292582750320435,-1.2226901054382324
523,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0869712233543396,1.0929518938064575,-1.2582380771636963
