example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr9:69878042:gastrocnemius_medialis:0,TN,0.05570030212402344,,0.08083251953125,25,-5.145528793334961
chr6:169790103:adrenal_gland:0,TN,0.027591705322265625,,0.038717517852783205,25,-5.145252227783203
chr21:39175402:prostate_gland:0,TN,0.026048660278320312,,0.024229202270507812,25,-5.136747360229492
chr5:139775176:esophagus_muscularis_mucosa:0,TN,0.19175148010253906,,0.2923805046081543,25,-5.135298728942871
chr7:5140253:body_of_pancreas:0,TN,0.12527036666870117,,0.10036285400390625,25,-5.134845733642578
chr1:165592941:upper_lobe_of_left_lung:0,TN,0.025058269500732422,,0.03899646759033203,25,-5.134833335876465
chr2:113199470:sigmoid_colon:0,TN,0.06066417694091797,,0.042638931274414066,25,-5.134513854980469
chr8:118112661:thoracic_aorta:0,TN,0.14137649536132812,,0.11374197006225586,25,-5.129702568054199
chr1:165592941:suprapubic_skin:0,TN,0.040328025817871094,,0.02673871994018555,25,-5.127618789672852
chr17:50094413:thyroid_gland:0,TN,0.1115727424621582,,0.06794652938842774,25,-5.125938892364502
chr14:52045127:body_of_pancreas:0,TN,0.18990039825439453,,0.08709400177001952,25,-5.124624252319336
chr19:48152501:omental_fat_pad:0,TN,0.014443397521972656,,0.031042823791503905,25,-5.124480247497559
chr5:178467902:gastroesophageal_sphincter:0,TN,0.015453338623046875,,0.028880748748779297,25,-5.123229503631592
chr8:140831477:gastroesophageal_sphincter:0,TN,0.012067317962646484,,0.024667415618896484,25,-5.120459079742432
chr17:2982933:thoracic_aorta:0,TN,0.08304119110107422,,0.09637649536132813,25,-5.118816375732422
chr21:39504322:body_of_pancreas:0,TN,0.04249858856201172,,0.05941398620605469,25,-5.118525505065918
chr3:75772030:transverse_colon:0,TN,0.016837120056152344,,0.010583152770996094,25,-5.117934226989746
chr6:11145711:body_of_pancreas:0,TN,0.0042877197265625,,0.049743633270263675,25,-5.116464614868164
chr19:50252259:spleen:0,TN,0.036246299743652344,,0.02672616958618164,25,-5.115340232849121
chr6:5261611:thoracic_aorta:0,TN,0.14504575729370117,,0.10080860137939453,25,-5.113855361938477
chr19:48152501:Peyers_patch:0,TN,0.025717735290527344,,0.04511470794677734,25,-5.113533973693848
chr5:32490176:thoracic_aorta:1,TN,0.054728031158447266,,0.0893062973022461,25,-5.112979888916016
chr21:44761648:prostate_gland:0,TN,0.01038360595703125,,0.012234516143798828,25,-5.110638618469238
chr9:114081278:body_of_pancreas:0,TN,0.10086393356323242,,0.07694011688232422,25,-5.110536098480225
chr10:95539608:thoracic_aorta:0,TN,0.021755218505859375,,0.02674497604370117,25,-5.109448432922363
chr7:90782948:body_of_pancreas:0,TN,0.05566835403442383,,0.04792213439941406,25,-5.107821941375732
chr3:113577845:upper_lobe_of_left_lung:0,TN,0.04488515853881836,,0.04370996475219727,25,-5.106411457061768
chr3:113577845:prostate_gland:0,TN,0.023332595825195312,,0.049453125,25,-5.104677677154541
chr1:25572673:thoracic_aorta:0,TN,0.019730091094970703,,0.0539404296875,25,-5.104270935058594
chr17:75095056:transverse_colon:0,TN,0.006707191467285156,,0.037334442138671875,25,-5.103296279907227
chr8:22756288:Peyers_patch:0,FN,0.04438304901123047,,0.03531415939331055,25,-5.269071578979492
chr4:110826866:gastrocnemius_medialis:0,FN,0.037596702575683594,,0.0415440559387207,25,-5.228912353515625
chr10:12781382:tibial_artery:0,FN,0.03193998336791992,,0.09112920761108398,25,-5.201554775238037
chr7:152236247:body_of_pancreas:0,FN,0.01775836944580078,,0.04870798110961914,25,-5.192529678344727
chr7:32347302:esophagus_muscularis_mucosa:0,FN,0.020212650299072266,,0.03310344696044922,25,-5.182112216949463
chr4:110826866:Peyers_patch:0,FN,0.0833425521850586,,0.07136859893798828,25,-5.18002986907959
chr9:105609267:spleen:0,FN,0.055138587951660156,,0.0902865982055664,25,-5.166054725646973
chr11:1652791:prostate_gland:1,FN,0.02090740203857422,,0.025807723999023438,25,-5.1586174964904785
chr8:38863037:tibial_nerve:0,FN,0.2756671905517578,,0.100391845703125,25,-5.152952671051025
chr7:121373197:body_of_pancreas:0,FN,0.021186351776123047,,0.05176544189453125,25,-5.140786170959473
chr15:72664145:body_of_pancreas:0,FN,0.01282501220703125,,0.024534530639648437,25,-5.133087158203125
chr15:82365725:suprapubic_skin:0,FN,0.012894630432128906,,0.037129669189453124,25,-5.12412166595459
chr12:109597967:suprapubic_skin:0,FN,0.023516178131103516,,0.04126964569091797,25,-5.1240553855896
chr17:40964085:esophagus_muscularis_mucosa:0,FN,0.014444828033447266,,0.06250328063964844,25,-5.116654872894287
chr20:53656240:sigmoid_colon:0,FN,0.013039588928222656,,0.028286018371582032,25,-5.1147050857543945
chr2:180255876:body_of_pancreas:0,FN,0.033349037170410156,,0.042794933319091795,25,-5.113706588745117
chr14:77053349:transverse_colon:0,FN,0.010138988494873047,,0.02915191650390625,25,-5.110292911529541
chr21:31866561:upper_lobe_of_left_lung:0,FN,0.04580831527709961,,0.048161888122558595,25,-5.109814643859863
chr11:1652791:suprapubic_skin:0,FN,0.024164199829101562,,0.02963085174560547,25,-5.099047660827637
chr9:127348292:thoracic_aorta:1,FN,0.13745403289794922,,0.10229682922363281,25,-5.096212387084961
chr16:4548780:prostate_gland:0,FN,0.009270191192626953,,0.027359275817871093,25,-5.0887651443481445
chr9:117160276:body_of_pancreas:0,FN,0.06648635864257812,,0.04119483947753906,25,-5.088409423828125
chr20:54045596:sigmoid_colon:0,FN,0.011958122253417969,,0.04426431655883789,25,-5.086630821228027
chr10:29926759:body_of_pancreas:0,FN,0.05759477615356445,,0.049588985443115234,25,-5.08161735534668
chr14:25132674:body_of_pancreas:0,FN,0.023807048797607422,,0.04288476943969727,25,-5.080704212188721
chr7:16695960:tibial_artery:0,FN,0.04586076736450195,,0.047774314880371094,25,-5.058496475219727
chr21:27759341:body_of_pancreas:0,FN,0.02289104461669922,,0.03258861541748047,25,-5.040433883666992
chr14:59576853:body_of_pancreas:0,FN,0.05152416229248047,,0.047335453033447265,25,-5.037686347961426
chr8:60233242:suprapubic_skin:0,FN,0.04274892807006836,,0.0512017822265625,25,-5.034937858581543
chr3:58025874:body_of_pancreas:0,FN,0.00785207748413086,,0.023405895233154297,25,-5.034153938293457
chr3:16550863:body_of_pancreas:0,FN,0.03434038162231445,,0.09140491485595703,25,-5.028216361999512
chr7:106568539:body_of_pancreas:0,FN,0.03527069091796875,,0.03286088943481445,25,-5.024106979370117
chr6:32852878:prostate_gland:0,FN,0.036803245544433594,,0.036694183349609374,25,-5.021620750427246
chr11:1652791:prostate_gland:0,FN,0.01603412628173828,,0.041942710876464846,25,-5.020729064941406
chr9:127348292:gastroesophageal_sphincter:0,FN,0.11620759963989258,,0.1969192123413086,25,-5.017879009246826
chr11:43680454:tibial_nerve:0,FN,0.07799959182739258,,0.09218832015991212,25,-5.013790130615234
chr10:5003530:upper_lobe_of_left_lung:0,FN,0.21497583389282227,,0.15088027954101563,25,-5.009644985198975
chr10:29409306:body_of_pancreas:0,FN,0.06693220138549805,,0.10534698486328126,25,-5.00833797454834
chr4:41216758:suprapubic_skin:0,FN,0.07768535614013672,,0.09326713562011718,25,-5.005837440490723
chr15:40906278:adrenal_gland:0,FN,3.654527187347412,,0.06483592987060546,25,-5.003079414367676
chr11:1652791:body_of_pancreas:0,FN,0.0292816162109375,,0.04699661254882812,25,-5.00136661529541
chr9:97633155:gastrocnemius_medialis:0,FN,0.08314323425292969,,0.14465219497680665,25,-4.986424446105957
chr6:31374706:body_of_pancreas:0,FN,0.0817112922668457,,0.16635875701904296,25,-4.983139514923096
chr10:70551637:testis:0,FN,0.28486013412475586,,0.11726709365844727,25,-4.98098087310791
chr7:97819413:Peyers_patch:0,FN,0.03466606140136719,,0.05466962814331055,25,-4.980688095092773
chr16:21935488:Peyers_patch:0,FN,0.03893852233886719,,0.043673648834228515,25,-4.978529930114746
chr19:17260758:spleen:0,FN,0.0204620361328125,,0.030822601318359375,25,-4.972323417663574
chr5:146052954:thoracic_aorta:0,FN,0.07870197296142578,,0.10119926452636718,25,-4.971531867980957
chr10:89030249:prostate_gland:0,FN,0.023091793060302734,,0.025426864624023438,25,-4.971133708953857
chr16:4548780:adrenal_gland:0,FN,0.026368141174316406,,0.04859081268310547,25,-4.966710090637207
chr9:89310799:thoracic_aorta:0,FN,0.03314924240112305,,0.055827388763427736,25,-4.956665515899658
chr6:82252284:prostate_gland:1,FN,0.16959571838378906,,0.04534830093383789,25,-4.954954624176025
chr11:94519473:adrenal_gland:0,FN,0.016176700592041016,,0.05959390640258789,25,-4.952082633972168
chr6:169790103:gastrocnemius_medialis:0,FN,0.08527612686157227,,0.059880580902099606,25,-4.945769309997559
chr11:1652791:gastroesophageal_sphincter:0,FN,0.0642538070678711,,0.08237138748168946,25,-4.945221900939941
chr2:101253125:body_of_pancreas:0,FN,0.022837162017822266,,0.05083894729614258,25,-4.932083606719971
chr1:26921783:Peyers_patch:0,FN,0.02139425277709961,,0.02275644302368164,25,-4.92390775680542
chr11:32892862:tibial_nerve:0,FN,0.1297774314880371,,0.11146663665771485,25,-4.919797897338867
chr3:66138807:esophagus_muscularis_mucosa:0,FN,0.05361747741699219,,0.07532777786254882,25,-4.916529655456543
chr1:29230711:body_of_pancreas:0,FN,0.017120361328125,,0.04083314895629883,25,-4.909527778625488
chr9:128922556:tibial_nerve:0,FN,0.1095876693725586,,0.0728594970703125,25,-4.9076948165893555
chr9:127348292:prostate_gland:0,FN,0.10280609130859375,,0.13328899383544923,25,-4.903809547424316
chr17:49764139:body_of_pancreas:0,FN,1.5573759078979492,,0.18594003677368165,25,-4.89153528213501
chr16:4548780:body_of_pancreas:0,FN,0.026372432708740234,,0.03862695693969727,25,-4.889988422393799
chr6:169790103:suprapubic_skin:0,FN,0.10663890838623047,,0.12808860778808595,25,-4.888575553894043
chr16:4548780:transverse_colon:0,FN,0.016214847564697266,,0.046723365783691406,25,-4.878325939178467
chr9:16039580:esophagus_squamous_epithelium:0,FN,0.07512426376342773,,0.054068832397460936,25,-4.875555992126465
chr5:158014121:prostate_gland:0,FN,0.06145524978637695,,0.043543491363525394,25,-4.873781681060791
chr12:91578079:upper_lobe_of_left_lung:0,FN,0.08373451232910156,,0.09631820678710938,25,-4.869540691375732
chr1:26921783:transverse_colon:0,FN,0.03353071212768555,,0.029842052459716797,25,-4.866329193115234
chr9:136728193:adrenal_gland:0,FN,0.017161846160888672,,0.05517009735107422,25,-4.861183166503906
chr16:4548780:spleen:1,FN,0.04096841812133789,,0.038023948669433594,25,-4.859832763671875
chr13:97810374:thoracic_aorta:0,FN,0.18344640731811523,,0.10663257598876953,25,-4.859011650085449
chr9:97633155:body_of_pancreas:0,FN,0.13362693786621094,,0.16229778289794922,25,-4.851268768310547
chr2:225002373:thoracic_aorta:0,FN,0.024819374084472656,,0.0812600326538086,25,-4.851012229919434
chr7:73734702:body_of_pancreas:0,FN,0.02888965606689453,,0.06316673278808593,25,-4.850136756896973
chr11:111448887:gastroesophageal_sphincter:0,FN,0.05848360061645508,,0.05371677398681641,25,-4.8488922119140625
chr3:16550863:prostate_gland:0,FN,0.07390785217285156,,0.10938821792602539,25,-4.8486127853393555
chr1:48109545:transverse_colon:0,FN,0.09874582290649414,,0.17873912811279297,25,-4.846334457397461
chr17:45234687:body_of_pancreas:0,FN,0.47312498092651367,,0.06624212265014648,25,-4.843811988830566
chr12:120246128:thoracic_aorta:0,FN,0.005794525146484375,,0.011478633880615234,25,-4.838202476501465
chr16:4548780:upper_lobe_of_left_lung:0,FN,0.015411376953125,,0.05921009063720703,25,-4.837954521179199
chr7:267146:body_of_pancreas:0,FN,0.1197957992553711,,0.04162408828735351,25,-4.837881088256836
chr7:98216118:body_of_pancreas:0,FN,0.17072200775146484,,0.17802490234375,25,-4.83687686920166
chr20:23374785:omental_fat_pad:0,FN,0.15114641189575195,,0.09654634475708007,25,-4.836143493652344
chr17:45022145:tibial_nerve:0,FN,0.10493183135986328,,0.10803518295288086,25,-4.833559989929199
chr14:91286688:body_of_pancreas:0,FN,0.10225582122802734,,0.1129725456237793,25,-4.8289337158203125
chr16:4548780:thoracic_aorta:0,FN,0.042740821838378906,,0.046310806274414064,25,-4.825693130493164
chr4:80202223:body_of_pancreas:0,FN,0.060875892639160156,,0.0762166976928711,25,-4.825074195861816
chr11:57712375:tibial_nerve:0,FN,0.021375179290771484,,0.04458484649658203,25,-4.822352886199951
chr11:1652791:thoracic_aorta:0,FN,0.027634620666503906,,0.0673310089111328,25,-4.821033477783203
chr9:97633155:Peyers_patch:0,FN,0.1848311424255371,,0.555597858428955,25,-4.819579124450684
chr16:4548780:body_of_pancreas:1,FN,0.03702354431152344,,0.0519171142578125,25,-4.816978454589844
chr15:40906278:spleen:0,FN,5.019788354635239,,0.11626325607299805,25,-4.815428733825684
chr2:109423970:Peyers_patch:0,FN,0.10328054428100586,,0.1667589569091797,25,-4.8146843910217285
chr7:267146:transverse_colon:0,FN,0.06890678405761719,,0.05168052673339844,25,-4.812595367431641
chr11:131064721:prostate_gland:0,FN,0.03134584426879883,,0.06153942108154297,25,-4.80205774307251
chr6:106223515:gastroesophageal_sphincter:0,FN,0.5214400291442871,,0.17246440887451173,25,-4.801399230957031
chr1:245045785:transverse_colon:0,FN,0.038684844970703125,,0.019794464111328125,25,-4.801177978515625
chr2:46828341:sigmoid_colon:0,FN,0.0988912582397461,,0.05202239990234375,25,-4.800633430480957
