example_id,confusion_category,position_relative_to_snv,ism_importance
chr12:52949266:body_of_pancreas:0,TP,-34,0.01114511489868164
chr12:52949266:body_of_pancreas:0,TP,-33,0.025861740112304688
chr12:52949266:body_of_pancreas:0,TP,-32,0.01938152313232422
chr12:52949266:body_of_pancreas:0,TP,-31,0.027617454528808594
chr12:52949266:body_of_pancreas:0,TP,-30,0.02623605728149414
chr12:52949266:body_of_pancreas:0,TP,-29,0.04771089553833008
chr12:52949266:body_of_pancreas:0,TP,-28,0.054456233978271484
chr12:52949266:body_of_pancreas:0,TP,-27,0.050875186920166016
chr12:52949266:body_of_pancreas:0,TP,-26,0.03534364700317383
chr12:52949266:body_of_pancreas:0,TP,-25,0.017113208770751953
chr12:52949266:body_of_pancreas:0,TP,-24,0.06454658508300781
chr12:52949266:body_of_pancreas:0,TP,-23,0.048656463623046875
chr12:52949266:body_of_pancreas:0,TP,-22,0.03244209289550781
chr12:52949266:body_of_pancreas:0,TP,-21,0.04254627227783203
chr12:52949266:body_of_pancreas:0,TP,-20,0.05429649353027344
chr12:52949266:body_of_pancreas:0,TP,-19,0.011182785034179688
chr12:52949266:body_of_pancreas:0,TP,-18,0.021243572235107422
chr12:52949266:body_of_pancreas:0,TP,-17,0.038130760192871094
chr12:52949266:body_of_pancreas:0,TP,-16,0.03139209747314453
chr12:52949266:body_of_pancreas:0,TP,-15,0.07259321212768555
chr12:52949266:body_of_pancreas:0,TP,-14,0.0656437873840332
chr12:52949266:body_of_pancreas:0,TP,-13,0.03096771240234375
chr12:52949266:body_of_pancreas:0,TP,-12,0.06624126434326172
chr12:52949266:body_of_pancreas:0,TP,-11,0.0836338996887207
chr12:52949266:body_of_pancreas:0,TP,-10,0.05697917938232422
chr12:52949266:body_of_pancreas:0,TP,-9,0.0829620361328125
chr12:52949266:body_of_pancreas:0,TP,-8,0.030284881591796875
chr12:52949266:body_of_pancreas:0,TP,-7,0.14408349990844727
chr12:52949266:body_of_pancreas:0,TP,-6,0.019937515258789062
chr12:52949266:body_of_pancreas:0,TP,-5,0.027245521545410156
chr12:52949266:body_of_pancreas:0,TP,-4,0.019512653350830078
chr12:52949266:body_of_pancreas:0,TP,-3,0.019394397735595703
chr12:52949266:body_of_pancreas:0,TP,-2,0.0340275764465332
chr12:52949266:body_of_pancreas:0,TP,-1,0.0092315673828125
chr12:52949266:body_of_pancreas:0,TP,0,0.031030654907226562
chr12:52949266:body_of_pancreas:0,TP,1,0.049576759338378906
chr12:52949266:body_of_pancreas:0,TP,2,0.008885383605957031
chr12:52949266:body_of_pancreas:0,TP,3,0.031022071838378906
chr12:52949266:body_of_pancreas:0,TP,4,0.0229034423828125
chr12:52949266:body_of_pancreas:0,TP,5,0.04348421096801758
chr12:52949266:body_of_pancreas:0,TP,6,0.012717247009277344
chr12:52949266:body_of_pancreas:0,TP,7,0.05584096908569336
chr12:52949266:body_of_pancreas:0,TP,8,0.024377822875976562
chr12:52949266:body_of_pancreas:0,TP,9,0.011047840118408203
chr12:52949266:body_of_pancreas:0,TP,10,0.021576404571533203
chr12:52949266:body_of_pancreas:0,TP,11,0.009654998779296875
chr12:52949266:body_of_pancreas:0,TP,12,0.060466766357421875
chr12:52949266:body_of_pancreas:0,TP,13,0.05277252197265625
chr12:52949266:body_of_pancreas:0,TP,14,0.014803886413574219
chr12:52949266:body_of_pancreas:0,TP,15,0.016170501708984375
chr12:52949266:body_of_pancreas:0,TP,16,0.047686100006103516
chr12:52949266:body_of_pancreas:0,TP,17,0.023566246032714844
chr12:52949266:body_of_pancreas:0,TP,18,0.008484840393066406
chr12:52949266:body_of_pancreas:0,TP,19,0.049343109130859375
chr12:52949266:body_of_pancreas:0,TP,20,0.05297660827636719
chr12:52949266:body_of_pancreas:0,TP,21,0.03473854064941406
chr12:52949266:body_of_pancreas:0,TP,22,0.022806167602539062
chr12:52949266:body_of_pancreas:0,TP,23,0.03003978729248047
chr12:52949266:body_of_pancreas:0,TP,24,0.034893035888671875
chr12:52949266:body_of_pancreas:0,TP,25,0.05877208709716797
chr12:52949266:body_of_pancreas:0,TP,26,0.10441398620605469
chr12:52949266:body_of_pancreas:0,TP,27,0.043145179748535156
chr12:52949266:body_of_pancreas:0,TP,28,0.030008316040039062
chr12:52949266:body_of_pancreas:0,TP,29,0.07348060607910156
chr12:52949266:body_of_pancreas:0,TP,30,0.02809619903564453
chr12:52949266:body_of_pancreas:0,TP,31,0.01873302459716797
chr12:52949266:body_of_pancreas:0,TP,32,0.07088756561279297
chr12:52949266:body_of_pancreas:0,TP,33,0.04203605651855469
chr12:52949266:body_of_pancreas:0,TP,34,0.04723548889160156
chr12:52949266:body_of_pancreas:0,TP,35,0.06013774871826172
chr12:52949266:body_of_pancreas:0,TP,36,0.031284332275390625
chr12:52949266:body_of_pancreas:0,TP,37,0.07614469528198242
chr12:52949266:body_of_pancreas:0,TP,38,0.06392335891723633
chr12:52949266:body_of_pancreas:0,TP,39,0.05620861053466797
chr12:52949266:body_of_pancreas:0,TP,40,0.03244829177856445
chr12:52949266:body_of_pancreas:0,TP,41,0.01934337615966797
chr12:52949266:body_of_pancreas:0,TP,42,0.025788307189941406
chr12:52949266:body_of_pancreas:0,TP,43,0.019605159759521484
chr12:52949266:body_of_pancreas:0,TP,44,0.020035743713378906
chr12:52949266:body_of_pancreas:0,TP,45,0.02346515655517578
chr12:52949266:body_of_pancreas:0,TP,46,0.04396343231201172
chr12:52949266:body_of_pancreas:0,TP,47,0.013844013214111328
chr12:52949266:body_of_pancreas:0,TP,48,0.011207103729248047
chr12:52949266:body_of_pancreas:0,TP,49,0.03750753402709961
chr12:52949266:body_of_pancreas:0,TP,50,0.01420736312866211
chr12:52949266:body_of_pancreas:0,TP,51,0.07763242721557617
chr12:52949266:body_of_pancreas:0,TP,52,0.05681800842285156
chr12:52949266:body_of_pancreas:0,TP,53,0.0924234390258789
chr12:52949266:body_of_pancreas:0,TP,54,0.04608297348022461
chr12:52949266:body_of_pancreas:0,TP,55,0.04178762435913086
chr12:52949266:body_of_pancreas:0,TP,56,0.053147315979003906
chr12:52949266:body_of_pancreas:0,TP,57,0.0637807846069336
chr12:52949266:body_of_pancreas:0,TP,58,0.08646297454833984
chr12:52949266:body_of_pancreas:0,TP,59,0.09185504913330078
chr12:52949266:body_of_pancreas:0,TP,60,0.014428138732910156
chr12:52949266:body_of_pancreas:0,TP,61,0.0320134162902832
chr12:52949266:body_of_pancreas:0,TP,62,0.04352712631225586
chr12:52949266:body_of_pancreas:0,TP,63,0.013560295104980469
chr12:52949266:body_of_pancreas:0,TP,64,0.02573108673095703
chr12:52949266:body_of_pancreas:0,TP,65,0.017769813537597656
chr12:52949266:body_of_pancreas:0,TP,66,0.019820213317871094
chr12:52949266:body_of_pancreas:0,TP,67,0.01975870132446289
chr12:52949266:body_of_pancreas:0,TP,68,0.029990196228027344
chr12:52949266:body_of_pancreas:0,TP,69,0.03601980209350586
chr12:52949266:body_of_pancreas:0,TP,70,0.04845619201660156
chr12:52949266:body_of_pancreas:0,TP,71,0.04912137985229492
chr12:52949266:body_of_pancreas:0,TP,72,0.09737920761108398
chr12:52949266:body_of_pancreas:0,TP,73,0.05633068084716797
chr12:52949266:body_of_pancreas:0,TP,74,0.02841949462890625
chr12:52949266:body_of_pancreas:0,TP,75,0.0606842041015625
chr12:52949266:body_of_pancreas:0,TP,76,0.10338687896728516
chr12:52949266:body_of_pancreas:0,TP,77,0.039809226989746094
chr12:52949266:body_of_pancreas:0,TP,78,0.05254650115966797
chr12:52949266:body_of_pancreas:0,TP,79,0.015345573425292969
chr12:52949266:body_of_pancreas:0,TP,80,0.033186912536621094
chr12:52949266:body_of_pancreas:0,TP,81,0.05675315856933594
chr12:52949266:body_of_pancreas:0,TP,82,0.03634834289550781
chr12:52949266:body_of_pancreas:0,TP,83,0.0243988037109375
chr12:52949266:body_of_pancreas:0,TP,84,0.04471015930175781
chr12:52949266:body_of_pancreas:0,TP,85,0.024132251739501953
chr12:52949266:body_of_pancreas:0,TP,86,0.02619647979736328
chr12:52949266:body_of_pancreas:0,TP,87,0.06997823715209961
chr12:52949266:body_of_pancreas:0,TP,88,0.09094810485839844
chr12:52949266:body_of_pancreas:0,TP,89,0.04695844650268555
chr12:52949266:body_of_pancreas:0,TP,90,0.025126934051513672
chr12:52949266:body_of_pancreas:0,TP,91,0.05217885971069336
chr12:52949266:body_of_pancreas:0,TP,92,0.009545326232910156
chr12:52949266:body_of_pancreas:0,TP,93,0.021553993225097656
chr12:52949266:body_of_pancreas:0,TP,94,0.00875091552734375
chr12:52949266:body_of_pancreas:0,TP,95,0.014844894409179688
chr12:52949266:body_of_pancreas:0,TP,96,0.021658897399902344
chr12:52949266:body_of_pancreas:0,TP,97,0.026780128479003906
chr12:52949266:body_of_pancreas:0,TP,98,0.007565498352050781
chr12:52949266:body_of_pancreas:0,TP,99,0.00784444808959961
chr12:52949266:body_of_pancreas:0,TP,100,0.016283035278320312
chr7:142463889:Peyers_patch:0,TP,-100,0.03045654296875
chr7:142463889:Peyers_patch:0,TP,-99,0.015058517456054688
chr7:142463889:Peyers_patch:0,TP,-98,0.0328974723815918
chr7:142463889:Peyers_patch:0,TP,-97,0.015614509582519531
chr7:142463889:Peyers_patch:0,TP,-96,0.01767444610595703
chr7:142463889:Peyers_patch:0,TP,-95,0.02271413803100586
chr7:142463889:Peyers_patch:0,TP,-94,0.011030197143554688
chr7:142463889:Peyers_patch:0,TP,-93,0.013443946838378906
chr7:142463889:Peyers_patch:0,TP,-92,0.05627584457397461
chr7:142463889:Peyers_patch:0,TP,-91,0.038634300231933594
chr7:142463889:Peyers_patch:0,TP,-90,0.019086360931396484
chr7:142463889:Peyers_patch:0,TP,-89,0.022906780242919922
chr7:142463889:Peyers_patch:0,TP,-88,0.013126850128173828
chr7:142463889:Peyers_patch:0,TP,-87,0.016921520233154297
chr7:142463889:Peyers_patch:0,TP,-86,0.009746074676513672
chr7:142463889:Peyers_patch:0,TP,-85,0.016909122467041016
chr7:142463889:Peyers_patch:0,TP,-84,0.015747547149658203
chr7:142463889:Peyers_patch:0,TP,-83,0.009136199951171875
chr7:142463889:Peyers_patch:0,TP,-82,0.01962900161743164
chr7:142463889:Peyers_patch:0,TP,-81,0.014818668365478516
chr7:142463889:Peyers_patch:0,TP,-80,0.016306400299072266
chr7:142463889:Peyers_patch:0,TP,-79,0.01112222671508789
chr7:142463889:Peyers_patch:0,TP,-78,0.005680561065673828
chr7:142463889:Peyers_patch:0,TP,-77,0.02401590347290039
chr7:142463889:Peyers_patch:0,TP,-76,0.027358055114746094
chr7:142463889:Peyers_patch:0,TP,-75,0.003013134002685547
chr7:142463889:Peyers_patch:0,TP,-74,0.004724025726318359
chr7:142463889:Peyers_patch:0,TP,-73,0.017559051513671875
chr7:142463889:Peyers_patch:0,TP,-72,0.01533651351928711
chr7:142463889:Peyers_patch:0,TP,-71,0.003573894500732422
chr7:142463889:Peyers_patch:0,TP,-70,0.019936561584472656
chr7:142463889:Peyers_patch:0,TP,-69,0.020980358123779297
chr7:142463889:Peyers_patch:0,TP,-68,0.007573604583740234
chr7:142463889:Peyers_patch:0,TP,-67,0.035318851470947266
chr7:142463889:Peyers_patch:0,TP,-66,0.03289937973022461
chr7:142463889:Peyers_patch:0,TP,-65,0.029212474822998047
chr7:142463889:Peyers_patch:0,TP,-64,0.01601266860961914
chr7:142463889:Peyers_patch:0,TP,-63,0.03342723846435547
chr7:142463889:Peyers_patch:0,TP,-62,0.01046133041381836
chr7:142463889:Peyers_patch:0,TP,-61,0.014477729797363281
chr7:142463889:Peyers_patch:0,TP,-60,0.005110263824462891
chr7:142463889:Peyers_patch:0,TP,-59,0.014101505279541016
chr7:142463889:Peyers_patch:0,TP,-58,0.010851860046386719
chr7:142463889:Peyers_patch:0,TP,-57,0.01112508773803711
chr7:142463889:Peyers_patch:0,TP,-56,0.007344722747802734
chr7:142463889:Peyers_patch:0,TP,-55,0.01528310775756836
chr7:142463889:Peyers_patch:0,TP,-54,0.01160287857055664
chr7:142463889:Peyers_patch:0,TP,-53,0.010750770568847656
chr7:142463889:Peyers_patch:0,TP,-52,0.005299568176269531
chr7:142463889:Peyers_patch:0,TP,-51,0.039229393005371094
chr7:142463889:Peyers_patch:0,TP,-50,0.039320945739746094
chr7:142463889:Peyers_patch:0,TP,-49,0.005289554595947266
chr7:142463889:Peyers_patch:0,TP,-48,0.00972890853881836
chr7:142463889:Peyers_patch:0,TP,-47,0.01564645767211914
chr7:142463889:Peyers_patch:0,TP,-46,0.006344318389892578
chr7:142463889:Peyers_patch:0,TP,-45,0.01329660415649414
chr7:142463889:Peyers_patch:0,TP,-44,0.01071310043334961
chr7:142463889:Peyers_patch:0,TP,-43,0.012000083923339844
chr7:142463889:Peyers_patch:0,TP,-42,0.008891105651855469
chr7:142463889:Peyers_patch:0,TP,-41,0.013921260833740234
chr7:142463889:Peyers_patch:0,TP,-40,0.026695728302001953
chr7:142463889:Peyers_patch:0,TP,-39,0.016457080841064453
chr7:142463889:Peyers_patch:0,TP,-38,0.03516244888305664
chr7:142463889:Peyers_patch:0,TP,-37,0.014087200164794922
chr7:142463889:Peyers_patch:0,TP,-36,0.027751445770263672
chr7:142463889:Peyers_patch:0,TP,-35,0.02107381820678711
chr7:142463889:Peyers_patch:0,TP,-34,0.01841115951538086
chr7:142463889:Peyers_patch:0,TP,-33,0.03197145462036133
chr7:142463889:Peyers_patch:0,TP,-32,0.00909280776977539
chr7:142463889:Peyers_patch:0,TP,-31,0.007756710052490234
chr7:142463889:Peyers_patch:0,TP,-30,0.010119438171386719
chr7:142463889:Peyers_patch:0,TP,-29,0.023617267608642578
chr7:142463889:Peyers_patch:0,TP,-28,0.003296375274658203
chr7:142463889:Peyers_patch:0,TP,-27,0.005042552947998047
chr7:142463889:Peyers_patch:0,TP,-26,0.004408836364746094
chr7:142463889:Peyers_patch:0,TP,-25,0.015180110931396484
chr7:142463889:Peyers_patch:0,TP,-24,0.00525665283203125
chr7:142463889:Peyers_patch:0,TP,-23,0.022366046905517578
chr7:142463889:Peyers_patch:0,TP,-22,0.018242359161376953
chr7:142463889:Peyers_patch:0,TP,-21,0.011771202087402344
chr7:142463889:Peyers_patch:0,TP,-20,0.014251232147216797
chr7:142463889:Peyers_patch:0,TP,-19,0.009463787078857422
chr7:142463889:Peyers_patch:0,TP,-18,0.005040645599365234
chr7:142463889:Peyers_patch:0,TP,-17,0.012843608856201172
chr7:142463889:Peyers_patch:0,TP,-16,0.018883705139160156
chr7:142463889:Peyers_patch:0,TP,-15,0.013600826263427734
chr7:142463889:Peyers_patch:0,TP,-14,0.011563777923583984
chr7:142463889:Peyers_patch:0,TP,-13,0.017942428588867188
chr7:142463889:Peyers_patch:0,TP,-12,0.019119739532470703
chr7:142463889:Peyers_patch:0,TP,-11,0.028180599212646484
chr7:142463889:Peyers_patch:0,TP,-10,0.010390758514404297
chr7:142463889:Peyers_patch:0,TP,-9,0.011973857879638672
chr7:142463889:Peyers_patch:0,TP,-8,0.01188516616821289
chr7:142463889:Peyers_patch:0,TP,-7,0.01270437240600586
chr7:142463889:Peyers_patch:0,TP,-6,0.009769439697265625
chr7:142463889:Peyers_patch:0,TP,-5,0.014432430267333984
chr7:142463889:Peyers_patch:0,TP,-4,0.015470027923583984
chr7:142463889:Peyers_patch:0,TP,-3,0.009785652160644531
chr7:142463889:Peyers_patch:0,TP,-2,0.004813671112060547
chr7:142463889:Peyers_patch:0,TP,-1,0.024719715118408203
chr7:142463889:Peyers_patch:0,TP,0,0.016289234161376953
chr7:142463889:Peyers_patch:0,TP,1,0.005971431732177734
chr7:142463889:Peyers_patch:0,TP,2,0.03346109390258789
chr7:142463889:Peyers_patch:0,TP,3,0.03242635726928711
chr7:142463889:Peyers_patch:0,TP,4,0.03108072280883789
chr7:142463889:Peyers_patch:0,TP,5,0.03458833694458008
chr7:142463889:Peyers_patch:0,TP,6,0.01299142837524414
chr7:142463889:Peyers_patch:0,TP,7,0.011899471282958984
chr7:142463889:Peyers_patch:0,TP,8,0.018665790557861328
chr7:142463889:Peyers_patch:0,TP,9,0.017718791961669922
chr7:142463889:Peyers_patch:0,TP,10,0.020703792572021484
chr7:142463889:Peyers_patch:0,TP,11,0.025581836700439453
chr7:142463889:Peyers_patch:0,TP,12,0.015039920806884766
chr7:142463889:Peyers_patch:0,TP,13,0.02456378936767578
chr7:142463889:Peyers_patch:0,TP,14,0.019199848175048828
chr7:142463889:Peyers_patch:0,TP,15,0.005166530609130859
chr7:142463889:Peyers_patch:0,TP,16,0.010681629180908203
chr7:142463889:Peyers_patch:0,TP,17,0.0049839019775390625
chr7:142463889:Peyers_patch:0,TP,18,0.0075550079345703125
chr7:142463889:Peyers_patch:0,TP,19,0.012552261352539062
chr7:142463889:Peyers_patch:0,TP,20,0.025459766387939453
chr7:142463889:Peyers_patch:0,TP,21,0.01722431182861328
chr7:142463889:Peyers_patch:0,TP,22,0.03450489044189453
chr7:142463889:Peyers_patch:0,TP,23,0.017176151275634766
chr7:142463889:Peyers_patch:0,TP,24,0.004712581634521484
chr7:142463889:Peyers_patch:0,TP,25,0.01735067367553711
chr7:142463889:Peyers_patch:0,TP,26,0.010334968566894531
chr7:142463889:Peyers_patch:0,TP,27,0.007524967193603516
chr7:142463889:Peyers_patch:0,TP,28,0.011332988739013672
chr7:142463889:Peyers_patch:0,TP,29,0.011191368103027344
chr7:142463889:Peyers_patch:0,TP,30,0.01171875
chr7:142463889:Peyers_patch:0,TP,31,0.01285696029663086
chr7:142463889:Peyers_patch:0,TP,32,0.019510269165039062
chr7:142463889:Peyers_patch:0,TP,33,0.018009662628173828
chr7:142463889:Peyers_patch:0,TP,34,0.01426076889038086
chr7:142463889:Peyers_patch:0,TP,35,0.019838809967041016
chr7:142463889:Peyers_patch:0,TP,36,0.013515949249267578
chr7:142463889:Peyers_patch:0,TP,37,0.011678695678710938
chr7:142463889:Peyers_patch:0,TP,38,0.015441417694091797
chr7:142463889:Peyers_patch:0,TP,39,0.008326053619384766
chr7:142463889:Peyers_patch:0,TP,40,0.01113128662109375
chr7:142463889:Peyers_patch:0,TP,41,0.01662302017211914
chr7:142463889:Peyers_patch:0,TP,42,0.01100301742553711
chr7:142463889:Peyers_patch:0,TP,43,0.010876178741455078
chr7:142463889:Peyers_patch:0,TP,44,0.018653392791748047
chr7:142463889:Peyers_patch:0,TP,45,0.015953540802001953
chr7:142463889:Peyers_patch:0,TP,46,0.014356613159179688
chr7:142463889:Peyers_patch:0,TP,47,0.03004312515258789
chr7:142463889:Peyers_patch:0,TP,48,0.031764984130859375
chr7:142463889:Peyers_patch:0,TP,49,0.017708301544189453
chr7:142463889:Peyers_patch:0,TP,50,0.004014492034912109
chr7:142463889:Peyers_patch:0,TP,51,0.005664348602294922
chr7:142463889:Peyers_patch:0,TP,52,0.014110565185546875
chr7:142463889:Peyers_patch:0,TP,53,0.014198780059814453
chr7:142463889:Peyers_patch:0,TP,54,0.005759239196777344
chr7:142463889:Peyers_patch:0,TP,55,0.0014109611511230469
chr7:142463889:Peyers_patch:0,TP,56,0.012755870819091797
chr7:142463889:Peyers_patch:0,TP,57,0.016566753387451172
chr7:142463889:Peyers_patch:0,TP,58,0.012407302856445312
chr7:142463889:Peyers_patch:0,TP,59,0.005600929260253906
chr7:142463889:Peyers_patch:0,TP,60,0.01571512222290039
chr7:142463889:Peyers_patch:0,TP,61,0.011378765106201172
chr7:142463889:Peyers_patch:0,TP,62,0.017415523529052734
chr7:142463889:Peyers_patch:0,TP,63,0.012060165405273438
chr7:142463889:Peyers_patch:0,TP,64,0.012728691101074219
chr7:142463889:Peyers_patch:0,TP,65,0.002841472625732422
chr7:142463889:Peyers_patch:0,TP,66,0.011518001556396484
chr7:142463889:Peyers_patch:0,TP,67,0.017176151275634766
chr7:142463889:Peyers_patch:0,TP,68,0.02151346206665039
chr7:142463889:Peyers_patch:0,TP,69,0.034116268157958984
chr7:142463889:Peyers_patch:0,TP,70,0.016240596771240234
chr7:142463889:Peyers_patch:0,TP,71,0.00866556167602539
chr7:142463889:Peyers_patch:0,TP,72,0.01483011245727539
chr7:142463889:Peyers_patch:0,TP,73,0.014101982116699219
chr7:142463889:Peyers_patch:0,TP,74,0.009602546691894531
chr7:142463889:Peyers_patch:0,TP,75,0.018048763275146484
chr7:142463889:Peyers_patch:0,TP,76,0.0053386688232421875
chr7:142463889:Peyers_patch:0,TP,77,0.017339229583740234
chr7:142463889:Peyers_patch:0,TP,78,0.007395267486572266
chr7:142463889:Peyers_patch:0,TP,79,0.004766941070556641
chr7:142463889:Peyers_patch:0,TP,80,0.018782615661621094
chr7:142463889:Peyers_patch:0,TP,81,0.015198707580566406
chr7:142463889:Peyers_patch:0,TP,82,0.009265422821044922
chr7:142463889:Peyers_patch:0,TP,83,0.02619314193725586
chr7:142463889:Peyers_patch:0,TP,84,0.00892496109008789
chr7:142463889:Peyers_patch:0,TP,85,0.008047103881835938
chr7:142463889:Peyers_patch:0,TP,86,0.020069599151611328
chr7:142463889:Peyers_patch:0,TP,87,0.019730567932128906
chr7:142463889:Peyers_patch:0,TP,88,0.014385700225830078
chr7:142463889:Peyers_patch:0,TP,89,0.02100086212158203
chr7:142463889:Peyers_patch:0,TP,90,0.022961139678955078
chr7:142463889:Peyers_patch:0,TP,91,0.025647640228271484
chr7:142463889:Peyers_patch:0,TP,92,0.01730966567993164
chr7:142463889:Peyers_patch:0,TP,93,0.018696308135986328
chr7:142463889:Peyers_patch:0,TP,94,0.014610767364501953
chr7:142463889:Peyers_patch:0,TP,95,0.016802310943603516
chr7:142463889:Peyers_patch:0,TP,96,0.008742809295654297
chr7:142463889:Peyers_patch:0,TP,97,0.0037326812744140625
chr7:142463889:Peyers_patch:0,TP,98,0.011377811431884766
chr7:142463889:Peyers_patch:0,TP,99,0.014816761016845703
chr7:142463889:Peyers_patch:0,TP,100,0.01141214370727539
chr12:121918386:gastroesophageal_sphincter:0,TP,-100,0.09825468063354492
chr12:121918386:gastroesophageal_sphincter:0,TP,-99,0.058005332946777344
chr12:121918386:gastroesophageal_sphincter:0,TP,-98,0.03996419906616211
chr12:121918386:gastroesophageal_sphincter:0,TP,-97,0.026554584503173828
chr12:121918386:gastroesophageal_sphincter:0,TP,-96,0.016681671142578125
chr12:121918386:gastroesophageal_sphincter:0,TP,-95,0.01666736602783203
chr12:121918386:gastroesophageal_sphincter:0,TP,-94,0.011341094970703125
chr12:121918386:gastroesophageal_sphincter:0,TP,-93,0.023235321044921875
chr12:121918386:gastroesophageal_sphincter:0,TP,-92,0.010637283325195312
chr12:121918386:gastroesophageal_sphincter:0,TP,-91,0.025249004364013672
chr12:121918386:gastroesophageal_sphincter:0,TP,-90,0.020992279052734375
chr12:121918386:gastroesophageal_sphincter:0,TP,-89,0.014562606811523438
chr12:121918386:gastroesophageal_sphincter:0,TP,-88,0.012671470642089844
chr12:121918386:gastroesophageal_sphincter:0,TP,-87,0.012840747833251953
chr12:121918386:gastroesophageal_sphincter:0,TP,-86,0.041617393493652344
chr12:121918386:gastroesophageal_sphincter:0,TP,-85,0.01982402801513672
chr12:121918386:gastroesophageal_sphincter:0,TP,-84,0.08044004440307617
chr12:121918386:gastroesophageal_sphincter:0,TP,-83,0.00757598876953125
chr12:121918386:gastroesophageal_sphincter:0,TP,-82,0.008319854736328125
chr12:121918386:gastroesophageal_sphincter:0,TP,-81,0.013011932373046875
chr12:121918386:gastroesophageal_sphincter:0,TP,-80,0.011903762817382812
chr12:121918386:gastroesophageal_sphincter:0,TP,-79,0.10439682006835938
chr12:121918386:gastroesophageal_sphincter:0,TP,-78,0.14259052276611328
chr12:121918386:gastroesophageal_sphincter:0,TP,-77,0.08811283111572266
chr12:121918386:gastroesophageal_sphincter:0,TP,-76,0.02384662628173828
chr12:121918386:gastroesophageal_sphincter:0,TP,-75,0.02902984619140625
chr12:121918386:gastroesophageal_sphincter:0,TP,-74,0.03946971893310547
chr12:121918386:gastroesophageal_sphincter:0,TP,-73,0.0781402587890625
chr12:121918386:gastroesophageal_sphincter:0,TP,-72,0.010800361633300781
chr12:121918386:gastroesophageal_sphincter:0,TP,-71,0.012945175170898438
chr12:121918386:gastroesophageal_sphincter:0,TP,-70,0.0664987564086914
chr12:121918386:gastroesophageal_sphincter:0,TP,-69,0.02004241943359375
chr12:121918386:gastroesophageal_sphincter:0,TP,-68,0.03261566162109375
chr12:121918386:gastroesophageal_sphincter:0,TP,-67,0.006529808044433594
chr12:121918386:gastroesophageal_sphincter:0,TP,-66,0.0043201446533203125
chr12:121918386:gastroesophageal_sphincter:0,TP,-65,0.01190185546875
chr12:121918386:gastroesophageal_sphincter:0,TP,-64,0.012364864349365234
chr12:121918386:gastroesophageal_sphincter:0,TP,-63,0.012689590454101562
chr12:121918386:gastroesophageal_sphincter:0,TP,-62,0.0033426284790039062
chr12:121918386:gastroesophageal_sphincter:0,TP,-61,0.0020122528076171875
chr12:121918386:gastroesophageal_sphincter:0,TP,-60,0.015552520751953125
chr12:121918386:gastroesophageal_sphincter:0,TP,-59,0.01915740966796875
chr12:121918386:gastroesophageal_sphincter:0,TP,-58,0.012379169464111328
chr12:121918386:gastroesophageal_sphincter:0,TP,-57,0.015523910522460938
chr12:121918386:gastroesophageal_sphincter:0,TP,-56,0.029439449310302734
chr12:121918386:gastroesophageal_sphincter:0,TP,-55,0.08819103240966797
chr12:121918386:gastroesophageal_sphincter:0,TP,-54,0.008905410766601562
chr12:121918386:gastroesophageal_sphincter:0,TP,-53,0.013144493103027344
chr12:121918386:gastroesophageal_sphincter:0,TP,-52,0.029023170471191406
chr12:121918386:gastroesophageal_sphincter:0,TP,-51,0.03465414047241211
chr12:121918386:gastroesophageal_sphincter:0,TP,-50,0.014460563659667969
chr12:121918386:gastroesophageal_sphincter:0,TP,-49,0.020272254943847656
chr12:121918386:gastroesophageal_sphincter:0,TP,-48,0.04606962203979492
chr12:121918386:gastroesophageal_sphincter:0,TP,-47,0.026120662689208984
chr12:121918386:gastroesophageal_sphincter:0,TP,-46,0.029682636260986328
chr12:121918386:gastroesophageal_sphincter:0,TP,-45,0.035237789154052734
chr12:121918386:gastroesophageal_sphincter:0,TP,-44,0.017927169799804688
chr12:121918386:gastroesophageal_sphincter:0,TP,-43,0.03136587142944336
chr12:121918386:gastroesophageal_sphincter:0,TP,-42,0.06125068664550781
chr12:121918386:gastroesophageal_sphincter:0,TP,-41,0.013178825378417969
chr12:121918386:gastroesophageal_sphincter:0,TP,-40,0.030286312103271484
chr12:121918386:gastroesophageal_sphincter:0,TP,-39,0.0021219253540039062
chr12:121918386:gastroesophageal_sphincter:0,TP,-38,0.011195182800292969
chr12:121918386:gastroesophageal_sphincter:0,TP,-37,0.0026102066040039062
chr12:121918386:gastroesophageal_sphincter:0,TP,-36,0.012645721435546875
chr12:121918386:gastroesophageal_sphincter:0,TP,-35,0.006823539733886719
chr12:121918386:gastroesophageal_sphincter:0,TP,-34,0.011331558227539062
chr12:121918386:gastroesophageal_sphincter:0,TP,-33,0.011797428131103516
chr12:121918386:gastroesophageal_sphincter:0,TP,-32,0.007900238037109375
chr12:121918386:gastroesophageal_sphincter:0,TP,-31,0.009521007537841797
chr12:121918386:gastroesophageal_sphincter:0,TP,-30,0.013428688049316406
chr12:121918386:gastroesophageal_sphincter:0,TP,-29,0.016778945922851562
chr12:121918386:gastroesophageal_sphincter:0,TP,-28,0.025737762451171875
chr12:121918386:gastroesophageal_sphincter:0,TP,-27,0.010533332824707031
chr12:121918386:gastroesophageal_sphincter:0,TP,-26,0.008959770202636719
chr12:121918386:gastroesophageal_sphincter:0,TP,-25,0.009295940399169922
chr12:121918386:gastroesophageal_sphincter:0,TP,-24,0.016713619232177734
