example_id,confusion_category,kmer_size,position_relative_to_snv,kmer_importance
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-35,0.013292948404947916
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-34,0.0059998830159505205
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-33,0.0037409464518229165
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-32,0.007105827331542969
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-31,0.014838536580403646
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-30,0.016220251719156902
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-29,0.008682568868001303
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-28,0.008683045705159506
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-27,0.00898599624633789
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-26,0.012326876322428385
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-25,0.013285160064697266
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-24,0.016263643900553387
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-23,0.009364922841389975
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-22,0.0051212310791015625
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-21,0.011857986450195312
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-20,0.016553401947021484
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-19,0.014565626780192057
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-18,0.006700674692789714
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-17,0.006229877471923828
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-16,0.012593746185302734
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-15,0.014176527659098307
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-14,0.014141400655110678
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-13,0.002137343088785807
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-12,0.003067493438720703
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-11,0.002406438191731771
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-10,0.0018998781840006511
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-9,0.006076494852701823
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-8,0.004301230112711589
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-7,0.006520271301269531
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-6,0.0035975774129231772
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-5,0.005881468454996745
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-4,0.0012159347534179688
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-3,0.008733272552490234
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-2,0.006041526794433594
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,-1,0.008217970530192057
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,0,0.012492179870605469
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,1,0.012047449747721354
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,2,0.0062656402587890625
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,3,0.015688419342041016
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,4,0.016293048858642578
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,5,0.021076679229736328
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,6,0.019070943196614582
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,7,0.015046437581380209
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,8,0.010420958201090494
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,9,0.014406045277913412
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,10,0.005744139353434245
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,11,0.01340500513712565
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,12,0.012506802876790365
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,13,0.007346789042154948
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,14,0.008331616719563803
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,15,0.015250205993652344
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,16,0.012675921122233072
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,17,0.01795848210652669
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,18,0.0052623748779296875
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,19,0.006500085194905599
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,20,0.007393836975097656
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,21,0.008969783782958984
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,22,0.0072879791259765625
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,23,0.006178855895996094
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,24,0.007574240366617839
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,25,0.002417882283528646
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,26,0.004550933837890625
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,27,0.01222976048787435
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,28,0.0074825286865234375
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,29,0.0057506561279296875
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,30,0.0017876625061035156
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,31,0.0025151570638020835
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,32,0.006585121154785156
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,33,0.010639826456705729
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,34,0.006994088490804036
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,35,0.0062592824300130205
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,36,0.015164852142333984
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,37,0.009816487630208334
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,38,0.01161495844523112
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,39,0.021250565846761067
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,40,0.015430927276611328
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,41,0.01001755396525065
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,42,0.0068836212158203125
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,43,0.027048587799072266
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,44,0.020158131917317707
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,45,0.03429142634073893
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,46,0.013207435607910156
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,47,0.024910926818847656
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,48,0.0070463816324869795
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,49,0.010511398315429688
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,50,0.012490113576253256
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,51,0.017763773600260418
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,52,0.036679744720458984
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,53,0.004256407419840495
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,54,0.017906665802001953
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,55,0.016956329345703125
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,56,0.021063963572184246
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,57,0.017318566640218098
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,58,0.019780794779459637
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,59,0.010715802510579428
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,60,0.005359172821044922
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,61,0.0014363924662272136
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,62,0.005962689717610677
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,63,0.0029699007670084634
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,64,0.0038552284240722656
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,65,0.003139972686767578
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,66,0.005648454030354817
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,67,0.013309478759765625
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,68,0.007365862528483073
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,69,0.011626720428466797
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,70,0.00952752431233724
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,71,0.006956259409586589
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,72,0.006803194681803386
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,73,0.00943771998087565
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,74,0.010720570882161459
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,75,0.004798412322998047
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,76,0.01220083236694336
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,77,0.005778312683105469
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,78,0.009233633677164713
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,79,0.006808757781982422
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,80,0.010717074076334635
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,81,0.007297039031982422
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,82,0.006803035736083984
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,83,0.00578610102335612
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,84,0.006118456522623698
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,85,0.008784929911295572
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,86,0.013657569885253906
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,87,0.005350271860758464
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,88,0.009346961975097656
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,89,0.0051072438557942705
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,90,0.009568214416503906
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,91,0.010347684224446615
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,92,0.019343852996826172
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,93,0.007541815439860026
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,94,0.004153728485107422
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,95,0.010918617248535156
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,96,0.007503509521484375
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,97,0.007902781168619791
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,98,0.020553429921468098
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,99,0.016759713490804035
chr3:75785609:esophagus_squamous_epithelium:0,TP,15,100,0.010386149088541666
chr3:75785357:transverse_colon:0,TP,3,-100,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-99,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-98,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-97,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-96,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-95,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-94,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-93,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-92,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-91,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-90,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-89,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-88,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-87,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-86,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-85,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-84,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-83,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-82,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-81,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-80,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-79,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-78,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-77,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-76,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-75,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-74,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-73,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-72,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-71,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-70,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-69,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-68,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-67,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-66,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-65,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-64,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-63,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-62,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-61,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-60,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-59,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-58,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-57,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-56,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-55,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-54,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-53,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-52,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-51,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-50,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-49,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-48,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-47,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-46,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-45,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-44,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-43,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-42,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-41,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-40,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-39,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-38,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-37,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-36,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-35,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-34,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-33,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-32,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-31,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-30,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-29,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-28,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-27,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-26,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-25,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-24,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-23,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-22,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-21,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-20,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-19,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-18,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-17,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-16,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-15,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-14,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-13,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-12,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-11,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-10,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-9,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-8,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-7,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-6,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-5,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-4,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-3,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-2,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,-1,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,0,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,1,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,2,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,3,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,4,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,5,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,6,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,7,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,8,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,9,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,10,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,11,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,12,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,13,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,14,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,15,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,16,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,17,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,18,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,19,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,20,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,21,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,22,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,23,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,24,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,25,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,26,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,27,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,28,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,29,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,30,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,31,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,32,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,33,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,34,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,35,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,36,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,37,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,38,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,39,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,40,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,41,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,42,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,43,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,44,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,45,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,46,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,47,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,48,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,49,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,50,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,51,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,52,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,53,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,54,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,55,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,56,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,57,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,58,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,59,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,60,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,61,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,62,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,63,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,64,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,65,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,66,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,67,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,68,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,69,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,70,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,71,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,72,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,73,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,74,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,75,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,76,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,77,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,78,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,79,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,80,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,81,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,82,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,83,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,84,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,85,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,86,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,87,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,88,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,89,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,90,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,91,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,92,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,93,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,94,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,95,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,96,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,97,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,98,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,99,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,3,100,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-100,0.0001567204793294271
chr3:75785357:transverse_colon:0,TP,6,-99,0.0064296722412109375
chr3:75785357:transverse_colon:0,TP,6,-98,0.018029212951660156
chr3:75785357:transverse_colon:0,TP,6,-97,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-96,0.007242520650227864
chr3:75785357:transverse_colon:0,TP,6,-95,0.0066661834716796875
chr3:75785357:transverse_colon:0,TP,6,-94,0.0022226969401041665
chr3:75785357:transverse_colon:0,TP,6,-93,0.0011499722798665364
chr3:75785357:transverse_colon:0,TP,6,-92,0.007724761962890625
chr3:75785357:transverse_colon:0,TP,6,-91,0.003833293914794922
chr3:75785357:transverse_colon:0,TP,6,-90,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-89,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-88,0.0009930928548177083
chr3:75785357:transverse_colon:0,TP,6,-87,0.0009930928548177083
chr3:75785357:transverse_colon:0,TP,6,-86,0.0009930928548177083
chr3:75785357:transverse_colon:0,TP,6,-85,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-84,1.621246337890625e-05
chr3:75785357:transverse_colon:0,TP,6,-83,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-82,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-81,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-80,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-79,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-78,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-77,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-76,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-75,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-74,0.00286865234375
chr3:75785357:transverse_colon:0,TP,6,-73,0.0014348030090332031
chr3:75785357:transverse_colon:0,TP,6,-72,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-71,0.0032021204630533853
chr3:75785357:transverse_colon:0,TP,6,-70,9.5367431640625e-07
chr3:75785357:transverse_colon:0,TP,6,-69,0.0005846023559570312
chr3:75785357:transverse_colon:0,TP,6,-68,0.002955913543701172
chr3:75785357:transverse_colon:0,TP,6,-67,0.00034618377685546875
chr3:75785357:transverse_colon:0,TP,6,-66,0.0006914138793945312
chr3:75785357:transverse_colon:0,TP,6,-65,0.0019009908040364583
chr3:75785357:transverse_colon:0,TP,6,-64,0.003161271413167318
