example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr21:34561491:body_of_pancreas:0,TN,0.07119917869567871,,0.05918710708618164,25,-2.652693033218384
chr6:135287105:body_of_pancreas:0,TN,0.024299144744873047,,0.05697589874267578,25,-2.650313377380371
chr1:21334268:transverse_colon:0,TN,0.03421354293823242,,0.03918299674987793,25,-2.649960517883301
chr15:89091210:body_of_pancreas:0,TN,0.039774417877197266,,0.052017011642456056,25,-2.6291675567626953
chr20:33797282:body_of_pancreas:0,TN,0.023443222045898438,,0.043404731750488285,25,-2.6255569458007812
chr3:71163838:body_of_pancreas:0,TN,0.05318307876586914,,0.06935324668884277,25,-2.6206305027008057
chr11:68838359:body_of_pancreas:0,TN,0.0684511661529541,,0.08088951110839844,25,-2.616244077682495
chr16:964118:upper_lobe_of_left_lung:0,TN,0.08467268943786621,,0.07769474029541015,25,-2.607956886291504
chr6:27478509:transverse_colon:0,TN,0.10928678512573242,,0.07553929328918457,25,-2.5854525566101074
chr8:21127241:body_of_pancreas:0,TN,0.07077479362487793,,0.08459857940673828,25,-2.571052074432373
chr19:16074560:prostate_gland:0,TN,0.033594369888305664,,0.03942092895507812,25,-2.5670711994171143
chr10:114605281:transverse_colon:0,TN,0.05501151084899902,,0.08221209526062012,25,-2.5658535957336426
chr3:124587364:body_of_pancreas:0,TN,0.2314302921295166,,0.09819460868835449,25,-2.562856912612915
chr7:75498956:upper_lobe_of_left_lung:0,TN,0.06313848495483398,,0.05414223670959473,25,-2.5578455924987793
chr6:26713282:upper_lobe_of_left_lung:0,TN,0.057317256927490234,,0.07239641189575195,25,-2.5562124252319336
chr8:116755381:body_of_pancreas:0,TN,0.03691387176513672,,0.07375218391418457,25,-2.555838108062744
chr19:52922362:body_of_pancreas:0,TN,0.06465506553649902,,0.04095549583435058,25,-2.5552985668182373
chr6:73733200:body_of_pancreas:0,TN,0.01967644691467285,,0.029714622497558595,25,-2.553832530975342
chr11:110186245:body_of_pancreas:0,TN,0.08731627464294434,,0.11547185897827149,25,-2.537432909011841
chr11:33738933:body_of_pancreas:0,TN,0.21832561492919922,,0.3984791374206543,25,-2.529773712158203
chr12:32131086:body_of_pancreas:0,TN,0.04794120788574219,,0.052377996444702146,25,-2.518493413925171
chr17:68253353:transverse_colon:0,TN,0.26524901390075684,,0.20123908996582032,25,-2.5167579650878906
chr6:45480196:body_of_pancreas:0,TN,0.04662466049194336,,0.05351212501525879,25,-2.512218475341797
chr11:7605865:transverse_colon:0,TN,0.0729517936706543,,0.07928616523742676,25,-2.5039799213409424
chr1:178664466:spleen:0,TN,0.020339488983154297,,0.11156525611877441,25,-2.501486301422119
chr18:9869867:body_of_pancreas:0,TN,0.19064879417419434,,0.23280316352844238,25,-2.4998371601104736
chr5:179346201:body_of_pancreas:0,TN,0.045874595642089844,,0.07241302490234375,25,-2.4958372116088867
chr10:22002902:transverse_colon:0,TN,0.0335690975189209,,0.04718172073364258,25,-2.492823839187622
chr10:13675596:body_of_pancreas:0,TN,0.1299889087677002,,0.05620059013366699,25,-2.4923462867736816
chr20:25134388:body_of_pancreas:0,TN,0.1367018222808838,,0.08479570388793946,25,-2.4888486862182617
chr18:9117289:lower_leg_skin:0,TN,0.02675151824951172,,0.08238757133483887,25,-2.487701416015625
chr3:182741025:transverse_colon:0,TN,0.014749526977539062,,0.05454167366027832,25,-2.4838624000549316
chr8:13129075:upper_lobe_of_left_lung:0,FN,0.005308389663696289,,0.014108905792236328,25,-3.2062554359436035
chr11:18409902:body_of_pancreas:0,FN,0.019626140594482422,,0.02060267448425293,25,-3.0672030448913574
chr6:158851929:body_of_pancreas:0,FN,0.015347480773925781,,0.024576902389526367,25,-3.0267210006713867
chr1:75588750:body_of_pancreas:0,FN,0.00919032096862793,,0.03478762626647949,25,-2.9685065746307373
chr22:16408499:body_of_pancreas:0,FN,0.056536197662353516,,0.04110733032226563,25,-2.9381604194641113
chr1:159866962:body_of_pancreas:0,FN,0.05983757972717285,,0.06205366134643555,25,-2.90594220161438
chr11:10528112:transverse_colon:0,FN,0.02581501007080078,,0.019349069595336915,25,-2.8956637382507324
chr12:11013981:transverse_colon:0,FN,0.036273956298828125,,0.03501112937927246,25,-2.839305877685547
chr14:55271113:body_of_pancreas:0,FN,0.0557711124420166,,0.0494830322265625,25,-2.8069331645965576
chr7:142759538:body_of_pancreas:0,FN,0.0218353271484375,,0.04456886291503906,25,-2.800488233566284
chr17:2296551:lower_leg_skin:0,FN,0.029243946075439453,,0.032997112274169925,25,-2.797670364379883
chr5:125166677:stomach:0,FN,0.01577591896057129,,0.01808952331542969,25,-2.7238259315490723
chr16:9047776:body_of_pancreas:0,FN,0.009466409683227539,,0.03649211883544922,25,-2.6577017307281494
chr8:28383668:lower_leg_skin:0,FN,0.13327693939208984,,0.06439054489135743,25,-2.6535186767578125
chr2:224601667:lower_leg_skin:0,FN,0.07004022598266602,,0.06542774200439454,25,-2.6502585411071777
chr15:98117499:upper_lobe_of_left_lung:0,FN,0.02037334442138672,,0.023879060745239256,25,-2.6477723121643066
chr14:90226812:body_of_pancreas:0,FN,0.05239081382751465,,0.059988183975219725,25,-2.643226146697998
chr4:185816947:body_of_pancreas:0,FN,0.15107107162475586,,0.12176970481872558,25,-2.6048312187194824
chr22:46734884:body_of_pancreas:0,FN,0.09459853172302246,,0.06060870170593262,25,-2.6035730838775635
chr16:13957918:body_of_pancreas:0,FN,0.12274408340454102,,0.08066779136657715,25,-2.591677665710449
chr9:105053400:lower_leg_skin:0,FN,0.13674664497375488,,0.03456781387329102,25,-2.556213855743408
chr12:110234547:transverse_colon:0,FN,0.13800978660583496,,0.09473337173461914,25,-2.543850898742676
chr8:12038623:body_of_pancreas:0,FN,0.09678411483764648,,0.09000795364379882,25,-2.52968692779541
chr1:201525235:lower_leg_skin:0,FN,0.043105363845825195,,0.06937408447265625,25,-2.5257575511932373
chr16:87389463:body_of_pancreas:0,FN,0.04035758972167969,,0.05808072090148926,25,-2.4865169525146484
chr20:17969901:body_of_pancreas:0,FN,0.11394882202148438,,0.15381620407104493,25,-2.4805564880371094
chr10:46784015:body_of_pancreas:0,FN,0.08565211296081543,,0.09422430038452148,25,-2.467693328857422
chr22:12166695:esophagus_squamous_epithelium:0,FN,0.08205747604370117,,0.04788776397705078,25,-2.454927921295166
chr15:57717925:body_of_pancreas:0,FN,0.3583693504333496,,0.06757613182067872,25,-2.440629482269287
chr10:46542250:transverse_colon:0,FN,0.08401250839233398,,0.16496491432189941,25,-2.4371180534362793
chr1:173050041:prostate_gland:0,FN,0.06442666053771973,,0.10758748054504394,25,-2.41487979888916
chr8:2157320:body_of_pancreas:0,FN,0.04499626159667969,,0.08210918426513672,25,-2.39961314201355
chr6:32668406:body_of_pancreas:0,FN,0.3365335464477539,,0.12654486656188965,25,-2.391552448272705
chr6:139490551:body_of_pancreas:0,FN,0.06380462646484375,,0.07296394348144532,25,-2.3887741565704346
chr8:9735798:body_of_pancreas:0,FN,0.02356696128845215,,0.04550207138061523,25,-2.364020586013794
chr15:43789520:body_of_pancreas:0,FN,0.11486411094665527,,0.09324640274047852,25,-2.328155994415283
chr20:30215572:lower_leg_skin:0,FN,0.11987066268920898,,0.10812690734863281,25,-2.3018240928649902
chr7:142758740:body_of_pancreas:0,FN,0.10436010360717773,,0.1894845771789551,25,-2.295198917388916
chr1:16741091:body_of_pancreas:0,FN,0.3566831350326538,,0.27925179481506346,25,-2.2947611808776855
chr20:53740106:sigmoid_colon:0,FN,0.03564453125,,0.08666534423828125,25,-2.291719913482666
chr5:134202908:body_of_pancreas:0,FN,0.06357169151306152,,0.027087202072143556,25,-2.270112991333008
chr3:9588420:stomach:0,FN,0.016309261322021484,,0.07559886932373047,25,-2.25026798248291
chr7:101729064:transverse_colon:0,FN,0.05358314514160156,,0.05248056411743164,25,-2.2454421520233154
chr1:211895478:body_of_pancreas:0,FN,0.047673940658569336,,0.14646079063415526,25,-2.1512200832366943
chr12:10364475:body_of_pancreas:0,FN,0.12741756439208984,,0.08826754570007324,25,-2.1412668228149414
chr20:53604990:sigmoid_colon:0,FN,0.02949380874633789,,0.04923748970031738,25,-2.1206135749816895
chr7:130386446:body_of_pancreas:0,FN,0.038933753967285156,,0.07506717681884766,25,-2.1045565605163574
chr8:119911609:body_of_pancreas:0,FN,0.08024454116821289,,0.08314857482910157,25,-2.067687749862671
chr20:53740227:sigmoid_colon:0,FN,0.02909088134765625,,0.09314879417419433,25,-2.065258741378784
chr3:36993454:esophagus_squamous_epithelium:0,FN,0.061011552810668945,,0.034269886016845705,25,-2.058628559112549
chr15:63047654:body_of_pancreas:0,FN,0.08796930313110352,,0.11466991901397705,25,-2.0207736492156982
chr7:5237436:body_of_pancreas:0,FN,0.0640416145324707,,0.10914997100830078,25,-1.9937922954559326
chr22:37282283:body_of_pancreas:0,FN,0.1156233549118042,,0.10409428596496582,25,-1.98190438747406
chr16:72008528:body_of_pancreas:0,FN,0.10017871856689453,,0.2372184467315674,25,-1.9744257926940918
chr9:75239627:body_of_pancreas:0,FN,0.2889266014099121,,0.14027336597442627,25,-1.9708125591278076
chr1:22510005:body_of_pancreas:0,FN,0.2598702907562256,,0.22116597652435302,25,-1.9652910232543945
chr19:39193654:body_of_pancreas:0,FN,0.05385637283325195,,0.05293760299682617,25,-1.9589567184448242
chr19:50050547:body_of_pancreas:0,FN,0.12588262557983398,,0.36236039638519285,25,-1.957169532775879
chr4:5211009:body_of_pancreas:0,FN,0.01627171039581299,,0.10345031261444092,25,-1.9512314796447754
chr11:1629259:body_of_pancreas:0,FN,0.04492449760437012,,0.0585193395614624,25,-1.932856559753418
chr1:154386702:esophagus_squamous_epithelium:0,FN,0.02850019931793213,,0.05933818817138672,25,-1.9324207305908203
chr19:20769609:body_of_pancreas:0,FN,0.06260812282562256,,0.07301641941070557,25,-1.9189661741256714
chr6:53796439:body_of_pancreas:0,FN,0.20695745944976807,,0.11199912548065186,25,-1.8992891311645508
chr8:123922517:body_of_pancreas:0,FN,0.09902334213256836,,0.0548818302154541,25,-1.868459939956665
chr9:89310446:body_of_pancreas:0,FN,0.4264836311340332,,0.25214132308959963,25,-1.8548190593719482
chr2:101327937:transverse_colon:0,FN,0.051987528800964355,,0.05391791343688965,25,-1.8507260084152222
chr7:106421315:body_of_pancreas:0,FN,0.1925947666168213,,0.07659178733825683,25,-1.8007209300994873
chr10:95467546:upper_lobe_of_left_lung:0,FN,0.14894258975982666,,0.1277057409286499,25,-1.797715425491333
chr19:20052823:body_of_pancreas:0,FN,0.07344412803649902,,0.09246448516845703,25,-1.791583776473999
chr20:64322296:lower_leg_skin:0,FN,0.20911145210266113,,0.14476746082305908,25,-1.7890832424163818
chr2:128941835:body_of_pancreas:0,FN,0.05039095878601074,,0.08719849109649658,25,-1.7359862327575684
chr15:62877769:body_of_pancreas:0,FN,0.05636012554168701,,0.20594581604003906,25,-1.697447419166565
chr1:11908445:sigmoid_colon:0,FN,2.4529720544815063,,0.5394661664962769,25,-1.681835412979126
chr22:27918556:body_of_pancreas:0,FN,0.1377873420715332,,0.07737227439880372,25,-1.6765916347503662
chr11:35404199:body_of_pancreas:0,FN,0.22227227687835693,,0.2078377914428711,25,-1.6653472185134888
chr6:11778854:transverse_colon:0,FN,0.08154034614562988,,0.171988844871521,25,-1.6507015228271484
chr4:166788038:transverse_colon:0,FN,0.10570073127746582,,0.10867945194244384,25,-1.6253011226654053
chr8:6864559:transverse_colon:0,FN,0.44018030166625977,,0.5299271440505982,25,-1.586839199066162
chr1:226875969:transverse_colon:0,FN,0.22069621086120605,,0.1850001573562622,25,-1.5427098274230957
chr9:121700342:prostate_gland:0,FN,0.08924663066864014,,0.10740540981292725,25,-1.5367680788040161
chr15:20261988:body_of_pancreas:0,FN,0.06456756591796875,,0.1053778076171875,25,-1.5147888660430908
chr11:59186301:transverse_colon:0,FN,0.27439355850219727,,0.4616275534033775,25,-1.4992414712905884
chr8:119152009:transverse_colon:0,FN,0.08458352088928223,,0.05412369728088379,25,-1.4786540269851685
chr6:32668383:body_of_pancreas:0,FN,0.07982504367828369,,0.33757370948791504,25,-1.4774736166000366
chr1:54581721:body_of_pancreas:0,FN,0.0039795637130737305,,0.0220361328125,25,-1.447342038154602
chr22:50182838:body_of_pancreas:0,FN,0.10203099250793457,,0.05798561573028564,25,-1.4471194744110107
chr17:76688369:body_of_pancreas:0,FN,0.04566788673400879,,0.032302355766296385,25,-1.4417757987976074
chr1:109740349:body_of_pancreas:0,FN,0.020343542098999023,,0.032762308120727536,25,-1.427935242652893
chr9:92654963:esophagus_squamous_epithelium:0,FN,0.13104748725891113,,0.15067227363586425,25,-1.4113714694976807
chr1:85578244:transverse_colon:0,FN,1.2376994788646698,,0.11037525653839111,25,-1.3748246431350708
chr16:88504548:body_of_pancreas:0,FN,0.07148313522338867,,0.05985185146331787,25,-1.326460599899292
chr11:75583287:upper_lobe_of_left_lung:0,FN,0.012056231498718262,,0.04178079605102539,25,-1.3236500024795532
chr14:72963046:upper_lobe_of_left_lung:0,FN,0.22546350955963135,,0.13363072872161866,25,-1.3218207359313965
chr8:141230953:body_of_pancreas:0,FN,0.12209045886993408,,0.11441249847412109,25,-1.3130842447280884
chr11:33161470:body_of_pancreas:0,FN,0.025295019149780273,,0.062208251953125,25,-1.2942264080047607
chr2:112588835:body_of_pancreas:0,FN,0.18265950679779053,,0.0792229986190796,25,-1.2836873531341553
chr5:178818172:body_of_pancreas:0,FN,0.19840753078460693,,0.22983429193496704,25,-1.2569191455841064
chr17:64995778:body_of_pancreas:0,FN,0.08164143562316895,,0.217402400970459,25,-1.2470529079437256
chr2:111970026:lower_leg_skin:0,FN,0.5152179002761841,,0.14947920322418212,25,-1.239211082458496
chr18:57621947:esophagus_squamous_epithelium:0,FN,0.0634455680847168,,0.06427677631378174,25,-1.2333824634552002
