example_id,confusion_category,snv_max_abs_delta,snv_true_alt_delta,control_mean_abs_delta,control_n,ref_score
chr7:100217197:prostate_gland:0,TN,0.003092411905527115,,0.00235575407743454,25,0.04036695510149002
chr5:138077411:adrenal_gland:0,TN,0.0007412396371364594,,0.0021759989857673646,25,0.04042961820960045
chr9:105426323:esophagus_squamous_epithelium:0,TN,0.0033485740423202515,,0.0037109732627868654,25,0.04047644883394241
chr9:105609267:adrenal_gland:0,TN,0.0003081187605857849,,0.0010743232071399689,25,0.04050525277853012
chr9:131762784:body_of_pancreas:0,TN,0.0005697235465049744,,0.0004699958860874176,25,0.04052362218499184
chr11:131064721:body_of_pancreas:0,TN,0.0012351758778095245,,0.0009464728832244873,25,0.0406888946890831
chr6:82252295:esophagus_squamous_epithelium:0,TN,0.0001995190978050232,,0.0008107039332389831,25,0.04098841920495033
chr9:105609267:transverse_colon:0,TN,0.0002313181757926941,,0.0013658475875854492,25,0.04118123650550842
chr19:42884973:prostate_gland:0,TN,0.00019587576389312744,,0.0004240807890892029,25,0.04134060814976692
chr7:5085799:prostate_gland:0,TN,0.0009490996599197388,,0.0014175491034984589,25,0.041877955198287964
chr17:55526730:body_of_pancreas:0,TN,0.0008098334074020386,,0.001391473263502121,25,0.04194604977965355
chr11:111429318:gastrocnemius_medialis:0,TN,0.0009624026715755463,,0.0008659869432449341,25,0.04196465387940407
chr10:14543432:tibial_nerve:0,TN,0.00101398304104805,,0.0009571744501590729,25,0.04200693592429161
chr15:82365725:thoracic_aorta:0,TN,0.00024957209825515747,,0.0006271688640117645,25,0.04202880710363388
chr6:32933573:spleen:0,TN,0.0011709518730640411,,0.0028275038301944734,25,0.04212024807929993
chr1:101520649:body_of_pancreas:0,TN,0.0008301176130771637,,0.0010004429519176483,25,0.04217249155044556
chr7:5085799:suprapubic_skin:0,TN,0.0016313530504703522,,0.001272323429584503,25,0.042188894003629684
chr11:63024537:spleen:0,TN,0.0007628574967384338,,0.0015119035542011262,25,0.04236658662557602
chr4:38783176:spleen:0,TN,0.0003697425127029419,,0.0006949345767498016,25,0.04239538684487343
chr10:29449249:thyroid_gland:0,TN,0.00041321292519569397,,0.0010032731294631959,25,0.04276122525334358
chr15:50314410:body_of_pancreas:0,TN,0.0004630833864212036,,0.001355750411748886,25,0.04291307553648949
chr3:71930956:upper_lobe_of_left_lung:0,TN,0.002063266932964325,,0.002240641415119171,25,0.0430174358189106
chr16:28712219:gastroesophageal_sphincter:0,TN,0.0007073879241943359,,0.001573929488658905,25,0.04316484555602074
chr6:122184843:tibial_artery:0,TN,0.0026433728635311127,,0.00186158686876297,25,0.04346603900194168
chr11:32792926:testis:0,TN,0.0018721483647823334,,0.001230812966823578,25,0.043691642582416534
chr7:5487175:body_of_pancreas:0,TN,0.001371830701828003,,0.0014097295701503755,25,0.043769367039203644
chr17:30340560:tibial_artery:0,TN,0.0009682811796665192,,0.0015095777809619904,25,0.044209450483322144
chr16:76906820:body_of_pancreas:0,TN,0.0030247457325458527,,0.002804685682058334,25,0.04422065243124962
chr3:189961583:suprapubic_skin:0,TN,0.0004931129515171051,,0.0009467872977256775,25,0.044242605566978455
chr6:32622665:transverse_colon:0,TN,0.0009263195097446442,,0.001890207529067993,25,0.04442443698644638
chr8:477912:upper_lobe_of_left_lung:0,TN,0.0008483566343784332,,0.001256861686706543,25,0.044499557465314865
chr10:43667279:Peyers_patch:0,TN,0.0005572885274887085,,0.0006535398960113525,25,0.04457017779350281
chr16:75402814:esophagus_muscularis_mucosa:0,TN,0.0006352700293064117,,0.0025423288345336912,25,0.04457307606935501
chr8:13656034:tibial_artery:0,TN,0.00045826658606529236,,0.0012260232865810394,25,0.04458412900567055
chr19:33143907:transverse_colon:0,TN,0.0001781359314918518,,0.0009479197859764099,25,0.04463330656290054
chr16:2664570:body_of_pancreas:0,TN,0.0007093250751495361,,0.00117646262049675,25,0.04471376910805702
chr2:20452905:esophagus_muscularis_mucosa:0,TN,0.0077711232006549835,,0.0028583823144435884,25,0.044790662825107574
chr20:17898925:adrenal_gland:0,TN,0.000755753368139267,,0.0013169635832309722,25,0.04500337690114975
chr2:19363367:transverse_colon:0,TN,0.0009446032345294952,,0.0009882326424121856,25,0.04502899572253227
chr2:20661446:tibial_artery:0,TN,0.0009059421718120575,,0.0010477973520755769,25,0.045072540640830994
chr19:18571531:transverse_colon:1,TN,0.0010373853147029877,,0.0009504406154155731,25,0.045102063566446304
chr1:31423083:upper_lobe_of_left_lung:0,FN,0.00033651478588581085,,0.00025580458343029024,25,0.029856912791728973
chr10:89030249:prostate_gland:0,FN,0.00022816285490989685,,0.0002814784646034241,25,0.03175610303878784
chr2:225002373:thoracic_aorta:0,FN,0.000313829630613327,,0.00022460028529167175,25,0.032424699515104294
chr2:13202350:body_of_pancreas:0,FN,0.00036302581429481506,,0.001338319480419159,25,0.034627627581357956
chr19:2391652:tibial_artery:0,FN,0.00018965080380439758,,0.0004940514266490937,25,0.03751635178923607
chr9:16039580:adrenal_gland:0,FN,0.0003717467188835144,,0.0006134331226348877,25,0.03780580312013626
chr7:29610024:spleen:0,FN,0.0009348057210445404,,0.0014846965670585633,25,0.03948491811752319
chr2:180255876:body_of_pancreas:0,FN,0.0009876228868961334,,0.0020636314153671263,25,0.039528585970401764
chr10:14543432:tibial_artery:0,FN,0.0009184442460536957,,0.0010664267838001252,25,0.0399966835975647
chr20:56171080:upper_lobe_of_left_lung:0,FN,0.0022229962050914764,,0.0010171526670455934,25,0.04089448228478432
chr7:121373197:body_of_pancreas:0,FN,0.0003188103437423706,,0.0005447654426097869,25,0.04193636029958725
chr15:78860534:Peyers_patch:0,FN,0.0009234510362148285,,0.0017887377738952637,25,0.042524825781583786
chr7:74566874:adrenal_gland:0,FN,0.0013793520629405975,,0.0020800019800662995,25,0.04333348572254181
chr10:14543432:adrenal_gland:0,FN,0.0011839903891086578,,0.001103070080280304,25,0.043389368802309036
chr12:12328361:body_of_pancreas:0,FN,0.00036647170782089233,,0.0005834785103797913,25,0.04378024488687515
chr9:16039580:gastroesophageal_sphincter:0,FN,0.0005115494132041931,,0.0010815320909023285,25,0.04448721930384636
chr21:27759341:body_of_pancreas:0,FN,0.0014030709862709045,,0.0013102394342422484,25,0.04503295570611954
chr7:5085799:spleen:0,FN,0.004332285374403,,0.005896120071411133,25,0.04516700655221939
chr3:66138807:esophagus_muscularis_mucosa:0,FN,0.001743461936712265,,0.0016264615952968598,25,0.045264650136232376
chr12:109597967:suprapubic_skin:0,FN,0.0016990527510643005,,0.0025422541797161104,25,0.04571068659424782
chr17:40964085:esophagus_muscularis_mucosa:0,FN,0.0006997883319854736,,0.003631429225206375,25,0.04614607244729996
chr6:13414351:upper_lobe_of_left_lung:0,FN,0.001301933079957962,,0.002217373549938202,25,0.046660687774419785
chr1:17336255:suprapubic_skin:0,FN,0.0022083930671215057,,0.004555170387029648,25,0.04673698917031288
chr4:110826866:gastrocnemius_medialis:0,FN,0.0023582056164741516,,0.0018398432433605193,25,0.04690203070640564
chr9:132651492:body_of_pancreas:0,FN,0.0011084340512752533,,0.0019245199859142304,25,0.04754745587706566
chr15:82365725:suprapubic_skin:0,FN,0.0005155093967914581,,0.0010253289341926575,25,0.04802296683192253
chr16:21935488:upper_lobe_of_left_lung:0,FN,0.0006899498403072357,,0.001415095180273056,25,0.04829088971018791
chr9:16039580:transverse_colon:1,FN,0.0007172971963882446,,0.0013951195776462555,25,0.04862440004944801
chr9:129438755:upper_lobe_of_left_lung:0,FN,0.002567760646343231,,0.0017730750143527985,25,0.04882291704416275
chr14:77053349:transverse_colon:0,FN,0.004899874329566956,,0.0025033435225486757,25,0.04904264956712723
chr2:172465936:Peyers_patch:0,FN,0.0014557801187038422,,0.0015310664474964143,25,0.04938410967588425
chr10:29449249:tibial_artery:0,FN,0.001367185264825821,,0.005640718787908554,25,0.049496203660964966
chr7:48424976:upper_lobe_of_left_lung:0,FN,0.0038110725581645966,,0.0032870112359523773,25,0.04980230703949928
chr11:3409057:body_of_pancreas:0,FN,0.0016677603125572205,,0.002398860454559326,25,0.049884818494319916
chr7:73734702:body_of_pancreas:0,FN,0.00039658322930336,,0.0011963579058647156,25,0.05008475109934807
chr1:222057506:body_of_pancreas:0,FN,0.0035345032811164856,,0.001801714599132538,25,0.05032019689679146
chr3:9862475:transverse_colon:0,FN,0.0010384321212768555,,0.0016427992284297943,25,0.050567325204610825
chr9:83219889:esophagus_squamous_epithelium:0,FN,0.0010476931929588318,,0.0019535496830940247,25,0.05075043812394142
chr5:149431239:adrenal_gland:0,FN,0.009541749954223633,,0.0022956840693950653,25,0.051413457840681076
chr6:82252284:prostate_gland:1,FN,0.003345530480146408,,0.0030274397134780885,25,0.05171027034521103
chr1:3724461:esophagus_muscularis_mucosa:0,FN,0.0029500871896743774,,0.0014852140843868255,25,0.052570078521966934
chr9:83219889:Peyers_patch:0,FN,0.0009967721998691559,,0.0023325082659721376,25,0.05283455550670624
chr10:29409306:body_of_pancreas:0,FN,0.002793397754430771,,0.0022347840666770936,25,0.05291571095585823
chr5:149431239:spleen:0,FN,0.022277630865573883,,0.0072667084634304045,25,0.053225189447402954
chr9:83219889:transverse_colon:0,FN,0.0013704374432563782,,0.002578521519899368,25,0.05394328013062477
chr14:59576853:adrenal_gland:0,FN,0.0031444095075130463,,0.0038784503936767577,25,0.054034050554037094
chr10:124389232:prostate_gland:0,FN,0.0010141506791114807,,0.0013731032609939574,25,0.05424332618713379
chr11:57712375:tibial_nerve:0,FN,0.0005661174654960632,,0.0013241297006607055,25,0.0550992526113987
chr9:83219889:tibial_nerve:0,FN,0.0009304322302341461,,0.0021515046060085296,25,0.05520060285925865
chr9:97633155:tibial_nerve:0,FN,0.0026062466204166412,,0.0010882019996643066,25,0.055917125195264816
chr11:1652791:body_of_pancreas:1,FN,0.0003879852592945099,,0.0020927877724170683,25,0.05601871758699417
chr2:88880497:esophagus_squamous_epithelium:0,FN,0.0025257840752601624,,0.0020149023830890655,25,0.05624905601143837
chr19:3618689:Peyers_patch:0,FN,0.0038310810923576355,,0.004565556049346924,25,0.05635712295770645
chr1:245045785:transverse_colon:0,FN,0.0010509267449378967,,0.0012114866077899934,25,0.056395601481199265
chr9:97633155:body_of_pancreas:0,FN,0.0025349557399749756,,0.0020294617116451263,25,0.05643211677670479
chr9:97633155:gastroesophageal_sphincter:0,FN,0.0012591108679771423,,0.002005065530538559,25,0.056813813745975494
chr3:16550863:prostate_gland:0,FN,0.0016587302088737488,,0.002928345948457718,25,0.05682041496038437
chr17:45099253:tibial_nerve:0,FN,0.007909782230854034,,0.004095254093408584,25,0.05719173699617386
chr16:21935488:adrenal_gland:0,FN,0.00393151119351387,,0.0038262523710727693,25,0.05748552829027176
chr9:97633155:gastrocnemius_medialis:0,FN,0.0017933622002601624,,0.001397949606180191,25,0.05757366493344307
chr8:23472531:esophagus_squamous_epithelium:0,FN,0.0059634484350681305,,0.0038215187191963196,25,0.05771413445472717
chr5:158014121:prostate_gland:0,FN,0.0013613365590572357,,0.0012838992476463318,25,0.05773323401808739
chr11:1652791:thoracic_aorta:0,FN,0.000669185072183609,,0.002374812960624695,25,0.05781085416674614
chr12:40352035:esophagus_muscularis_mucosa:0,FN,0.001326240599155426,,0.0033676791191101074,25,0.05793234333395958
chr20:60481496:upper_lobe_of_left_lung:0,FN,0.0017993003129959106,,0.0025130464136600495,25,0.05808351933956146
chr7:51066331:body_of_pancreas:0,FN,0.002055507153272629,,0.002510544657707214,25,0.05817817524075508
chr11:1652791:testis:0,FN,0.0005814768373966217,,0.0035197746753692625,25,0.05842946469783783
chr3:75672243:body_of_pancreas:0,FN,0.002084404230117798,,0.0024179863929748536,25,0.05852106213569641
chr5:35717910:testis:0,FN,0.0052518099546432495,,0.0026388040184974672,25,0.05890597403049469
chr9:83219889:transverse_colon:1,FN,0.001105181872844696,,0.00269922211766243,25,0.05894659087061882
chr9:128161761:body_of_pancreas:0,FN,0.0018179826438426971,,0.0017233240604400636,25,0.05933016538619995
chr5:149431239:transverse_colon:0,FN,0.012148577719926834,,0.005998413562774658,25,0.05950337275862694
chr18:48137415:body_of_pancreas:0,FN,0.0008792057633399963,,0.00210884228348732,25,0.05986364930868149
chr10:130547583:Peyers_patch:0,FN,0.0015031136572360992,,0.003833225518465042,25,0.059942346066236496
chr1:87131773:body_of_pancreas:0,FN,0.0012463480234146118,,0.001930520385503769,25,0.060203321278095245
chr11:1652791:transverse_colon:1,FN,0.0003355741500854492,,0.0023944097757339477,25,0.060359787195920944
chr11:1652791:adrenal_gland:0,FN,0.0012417547404766083,,0.00393437460064888,25,0.060373399406671524
chr22:41951055:body_of_pancreas:0,FN,0.001167159527540207,,0.00191935196518898,25,0.060546476393938065
chr6:32622553:Peyers_patch:0,FN,0.002407040446996689,,0.001815815418958664,25,0.0607413686811924
chr9:97633155:transverse_colon:0,FN,0.003681425005197525,,0.0011181117594242097,25,0.06077839434146881
chr13:54394503:Peyers_patch:0,FN,0.0023561492562294006,,0.004691834300756454,25,0.06080065295100212
chr1:16661643:body_of_pancreas:0,FN,0.003243550658226013,,0.0031809182465076446,25,0.06084404140710831
chr9:16039580:prostate_gland:0,FN,0.001980707049369812,,0.0020570214092731475,25,0.06088530644774437
chr11:94519473:adrenal_gland:0,FN,0.0025528818368911743,,0.002783776521682739,25,0.06095468997955322
chr1:84433767:esophagus_squamous_epithelium:0,FN,0.00456773117184639,,0.0032884319126605987,25,0.06101618707180023
chr10:48659989:adrenal_gland:0,FN,0.00318802148103714,,0.007070642411708832,25,0.061072565615177155
chr14:59576853:body_of_pancreas:0,FN,0.00325712189078331,,0.0020779505372047423,25,0.061388809233903885
chr2:64865706:prostate_gland:0,FN,0.0073676034808158875,,0.007163699269294738,25,0.06152186542749405
chr9:105609267:spleen:0,FN,0.002253357321023941,,0.0032360927760601045,25,0.06160426512360573
chr10:48659989:Peyers_patch:0,FN,0.0006969794631004333,,0.001670323759317398,25,0.06170095130801201
chr10:43667432:tibial_artery:0,FN,0.010902311652898788,,0.005044707506895066,25,0.061726320534944534
chr4:110826866:transverse_colon:0,FN,0.0030263513326644897,,0.005005665421485901,25,0.06186020001769066
chr3:24186219:body_of_pancreas:0,FN,0.0007343180477619171,,0.007238641381263733,25,0.061957329511642456
chr1:26921783:thoracic_aorta:0,FN,0.0006547719240188599,,0.0009051302075386048,25,0.062214259058237076
chr5:149431239:body_of_pancreas:0,FN,0.012781254947185516,,0.006309897154569626,25,0.06230475753545761
chr11:1652791:prostate_gland:1,FN,0.000616561621427536,,0.005279643684625626,25,0.06232861429452896
chr3:48090711:body_of_pancreas:0,FN,0.0008837245404720306,,0.0010673724114894866,25,0.06246059015393257
chr8:22756288:Peyers_patch:0,FN,0.0030798129737377167,,0.0022101572155952456,25,0.06266080588102341
chr9:16039580:esophagus_squamous_epithelium:0,FN,0.001822158694267273,,0.0034163859486579895,25,0.06270410865545273
chr1:26921783:transverse_colon:0,FN,0.0009678751230239868,,0.0011055763065814972,25,0.06274040788412094
