example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1
1468,FP,0,1,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9760057926177979,-1.8756061792373657,1.8300524950027466
2425,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9757458567619324,-1.8308407068252563,1.8637748956680298
756,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9756606221199036,-1.8375685214996338,1.8534505367279053
3186,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9756377935409546,-1.7652517557144165,1.9248074293136597
3168,FP,0,1,0,[CLS],0,0,116,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9754754304885864,-1.7660400867462158,1.9172109365463257
514,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.975444495677948,-1.7779629230499268,1.903995156288147
2419,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9753518104553223,-1.8009322881698608,1.8771623373031616
3480,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9753121137619019,-1.7952184677124023,1.8812251091003418
527,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9751051068305969,-1.7841426134109497,1.8837414979934692
3382,FP,0,1,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9750560522079468,-1.7135623693466187,1.9523004293441772
1910,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.975006639957428,-1.713489055633545,1.9503427743911743
1203,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9749358296394348,-1.7977951765060425,1.8631384372711182
862,FP,0,1,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.974802553653717,-1.7834409475326538,1.8720526695251465
2608,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9746723175048828,-1.822744607925415,1.8274601697921753
50,FP,0,1,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9745602011680603,-1.8075718879699707,1.8381010293960571
3748,FP,0,1,0,[CLS],0,0,119,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9743737578392029,-1.7980196475982666,1.8401590585708618
648,FP,0,1,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.974262535572052,-1.7345056533813477,1.8992291688919067
2995,FP,0,1,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.974229633808136,-1.7487435340881348,1.8836781978607178
3657,FP,0,1,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9741335511207581,-1.7047736644744873,1.9238303899765015
726,FP,0,1,0,[CLS],0,0,94,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9740949869155884,-1.7751214504241943,1.8519521951675415
364,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9740579128265381,-1.788011074066162,1.837591290473938
3882,FP,0,1,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9736884236335754,-1.7605321407318115,1.8505512475967407
3221,FP,0,1,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9735672473907471,-1.7298637628555298,1.8765019178390503
2383,FP,0,1,0,[CLS],0,0,90,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9733045101165771,-1.7751060724258423,1.8210982084274292
3889,FP,0,1,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9730885624885559,-1.7559165954589844,1.8320077657699585
917,FP,0,1,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9729129076004028,-1.7504938840866089,1.8307429552078247
1938,FP,0,1,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9727309346199036,-1.7270214557647705,1.847335696220398
3297,FP,0,1,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9725409150123596,-1.7451672554016113,1.8220492601394653
920,FP,0,1,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.9712650179862976,-1.7007067203521729,1.8197765350341797
2035,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07179881632328033,1.3738386631011963,-1.1855419874191284
2643,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07361971586942673,1.2771971225738525,-1.2551748752593994
1242,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0742427408695221,1.257305383682251,-1.265966534614563
2610,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07739894837141037,1.2313262224197388,-1.246897578239441
1300,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.07959456741809845,1.2563631534576416,-1.1915051937103271
221,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08033378422260284,1.2307956218719482,-1.2070246934890747
2935,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08038628101348877,1.1879096031188965,-1.2492005825042725
244,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08113133162260056,1.2730451822280884,-1.1540288925170898
3703,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08114399760961533,1.242648959159851,-1.1842553615570068
2250,TN,0,0,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0816681832075119,1.2643487453460693,-1.1555453538894653
3621,TN,0,0,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08246568590402603,1.2277421951293945,-1.181565523147583
1411,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08250484615564346,1.1905701160430908,-1.2182202339172363
721,TN,0,0,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08278673142194748,1.2446446418762207,-1.1604276895523071
709,TN,0,0,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08282546699047089,1.2583295106887817,-1.1462327241897583
898,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08341608941555023,1.1799989938735962,-1.2168134450912476
3809,TN,0,0,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08353081345558167,1.2794971466064453,-1.1158157587051392
3917,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08375763148069382,1.2314329147338867,-1.16092050075531
1929,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08382828533649445,1.2206354141235352,-1.1707979440689087
3139,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08403412252664566,1.148192286491394,-1.2405641078948975
311,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08542156964540482,1.266385793685913,-1.1044788360595703
1511,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08554544299840927,1.2184656858444214,-1.150814414024353
234,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08580061793327332,1.2072548866271973,-1.1587677001953125
1440,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0865149199962616,1.0912034511566162,-1.2657465934753418
2511,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08686523139476776,1.099018931388855,-1.2535067796707153
2679,TN,0,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08700898289680481,1.2513434886932373,-1.099371075630188
319,TN,0,0,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08717579394578934,1.2336101531982422,-1.1150063276290894
3372,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08718597143888474,1.2373398542404175,-1.1111488342285156
3769,TN,0,0,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08744453638792038,1.1210788488388062,-1.2241653203964233
606,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08755488693714142,1.1766119003295898,-1.1672502756118774
80,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08764036744832993,1.1147487163543701,-1.228043794631958
277,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08796446025371552,1.2458800077438354,-1.0928659439086914
1763,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08827916532754898,1.1090497970581055,-1.2257798910140991
2228,TN,0,0,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08856053650379181,1.1536691188812256,-1.177669644355774
24,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08874282985925674,1.2225924730300903,-1.106489896774292
2968,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08880358189344406,1.2467877864837646,-1.0815436840057373
2543,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08893230557441711,1.2122913599014282,-1.114450454711914
1610,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08922693133354187,1.0882978439331055,-1.2348129749298096
1601,TN,0,0,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08932965248823166,1.158711552619934,-1.1631358861923218
1696,TN,0,0,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0893406793475151,1.2279613018035889,-1.0937508344650269
469,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09020226448774338,1.1675313711166382,-1.1436364650726318
740,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09026831388473511,1.1537977457046509,-1.1565654277801514
3275,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09039904177188873,1.1771119832992554,-1.1316603422164917
2041,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0906006395816803,1.1478712558746338,-1.1584516763687134
767,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0909232422709465,1.241475224494934,-1.0609385967254639
1109,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09109306335449219,1.175336241722107,-1.1250247955322266
2892,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0914689227938652,1.0868335962295532,-1.2089961767196655
2119,TN,0,0,0,[CLS],0,0,114,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09148058295249939,1.2323663234710693,-1.0633231401443481
1674,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09161853790283203,1.1135603189468384,-1.1804704666137695
3881,TN,0,0,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09170795232057571,1.2052470445632935,-1.0877097845077515
1108,TN,0,0,0,[CLS],0,0,98,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09176947921514511,1.1546756029129028,-1.1375428438186646
1998,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09185512363910675,1.1767841577529907,-1.1144071817398071
3179,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0920092761516571,1.097351312637329,-1.1919933557510376
2479,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09202005714178085,1.1830586194992065,-1.1061571836471558
3533,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09208998084068298,1.2351628541946411,-1.0532163381576538
1408,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09238957613706589,1.1379019021987915,-1.1468992233276367
1847,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09243369847536087,1.2763794660568237,-1.007895588874817
3383,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09252934157848358,1.1846259832382202,-1.0985095500946045
774,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09263553470373154,1.2100318670272827,-1.071839451789856
628,TN,0,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09271400421857834,1.1637266874313354,-1.1172114610671997
1436,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09296195209026337,1.1428732872009277,-1.1351209878921509
1586,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09313735365867615,1.1500967741012573,-1.1258189678192139
2977,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09316449612379074,1.1457924842834473,-1.1298019886016846
86,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09342285245656967,1.103751540184021,-1.1687885522842407
1743,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09355819970369339,1.1966221332550049,-1.0743211507797241
3411,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0936708003282547,1.1744849681854248,-1.0951310396194458
149,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09367197006940842,1.0786443948745728,-1.19095778465271
1503,TN,0,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09377285093069077,1.241774082183838,-1.0266406536102295
3233,TN,0,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09387477487325668,1.1470024585723877,-1.1202131509780884
2844,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09391563385725021,1.1895716190338135,-1.0771640539169312
3410,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09400160610675812,1.1299257278442383,-1.1358000040054321
1704,TN,0,0,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09417275339365005,1.1161701679229736,-1.1475476026535034
3740,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09421063959598541,1.096250057220459,-1.1670236587524414
1593,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09422225505113602,1.115992546081543,-1.1471450328826904
2899,TN,0,0,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09462067484855652,1.2253271341323853,-1.0331507921218872
1087,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09496770054101944,1.149095892906189,-1.1053379774093628
808,TN,0,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0950029268860817,1.1966496706008911,-1.0573742389678955
2996,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09531360119581223,1.1430764198303223,-1.1073392629623413
2005,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09537463635206223,1.1419200897216797,-1.1077879667282104
2456,TN,0,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09541092813014984,1.1122878789901733,-1.1369996070861816
943,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09541500359773636,1.1137219667434692,-1.1355185508728027
2483,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09541738778352737,1.0738935470581055,-1.1753190755844116
3203,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09543442726135254,1.1183946132659912,-1.1306205987930298
1855,TN,0,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09550551325082779,1.179591178894043,-1.0686012506484985
1549,TN,0,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09556480497121811,1.160290241241455,-1.0872160196304321
1758,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09565389901399612,1.0963889360427856,-1.1500868797302246
2601,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0957622155547142,1.1471933126449585,-1.098030924797058
964,TN,0,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09611033648252487,1.1706198453903198,-1.0705904960632324
1213,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09643825143575668,1.1484040021896362,-1.089037537574768
806,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09648595005273819,1.1323050260543823,-1.1045892238616943
3343,TN,0,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09666115045547485,1.2161437273025513,-1.018742322921753
3345,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09667646884918213,1.1142953634262085,-1.120415210723877
1766,TN,0,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09670495241880417,1.1040996313095093,-1.1302850246429443
3081,TN,0,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09673153609037399,1.2258843183517456,-1.0081958770751953
1397,TN,0,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09695775806903839,1.148905634880066,-1.0825884342193604
139,TN,0,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09697119891643524,1.0946921110153198,-1.136648178100586
2911,TN,0,0,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09700039029121399,1.2059268951416016,-1.0250803232192993
1918,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09703373908996582,1.181325078010559,-1.049301266670227
2282,TN,0,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09706797450780869,1.1132707595825195,-1.1169650554656982
2069,TN,0,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09716840088367462,1.2047382593154907,-1.0243521928787231
2408,TN,0,0,0,[CLS],0,0,111,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09720900654792786,1.1602773666381836,-1.0683504343032837
3229,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08033378422260284,1.2307956218719482,-1.2070246934890747
2106,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08174104988574982,1.1953775882720947,-1.2235455513000488
3804,FN,1,0,0,[CLS],0,0,117,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08246568590402603,1.2277421951293945,-1.181565523147583
776,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08324969559907913,1.2566969394683838,-1.1422936916351318
476,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08402985334396362,1.220931053161621,-1.1678805351257324
523,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08407079428434372,1.2816503047943115,-1.106629729270935
3093,FN,1,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08542156964540482,1.266385793685913,-1.1044788360595703
1412,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08616666495800018,1.2496875524520874,-1.1116772890090942
1865,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08771539479494095,1.1266177892684937,-1.215236783027649
3023,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0883568599820137,1.1351341009140015,-1.1987305879592896
1407,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08924543857574463,1.1787128448486328,-1.1441701650619507
927,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0897657498717308,1.2198872566223145,-1.0966112613677979
40,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09029051661491394,1.2065210342407227,-1.103571891784668
346,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09039904177188873,1.1771119832992554,-1.1316603422164917
1209,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09068221598863602,1.1790467500686646,-1.1262866258621216
3674,FN,1,0,0,[CLS],0,0,90,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0909440889954567,1.0550386905670166,-1.247122883796692
2856,FN,1,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09135425090789795,1.2429603338241577,-1.0542501211166382
2750,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09248462319374084,1.1765137910842896,-1.107154130935669
449,FN,1,0,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09442970901727676,1.135912299156189,-1.124796748161316
2801,FN,1,0,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09585835039615631,1.103724479675293,-1.1403898000717163
1413,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09587752819061279,1.173081398010254,-1.0708118677139282
1856,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09611033648252487,1.1706198453903198,-1.0705904960632324
961,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09704037010669708,1.156118392944336,-1.0744322538375854
2657,FN,1,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09710045903921127,1.1126947402954102,-1.1171704530715942
193,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09737170487642288,1.0995413064956665,-1.1272339820861816
2416,FN,1,0,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09781021624803543,1.0883573293685913,-1.1334384679794312
769,FN,1,0,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09832780063152313,1.1237514019012451,-1.0921927690505981
1580,FN,1,0,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09896044433116913,1.1568197011947632,-1.0520092248916626
2606,FN,1,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0994797796010971,1.1727160215377808,-1.0303021669387817
155,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09949883818626404,1.0232428312301636,-1.1795628070831299
826,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09961997717618942,1.1188437938690186,-1.0826102495193481
904,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09983841329813004,1.0973409414291382,-1.1016805171966553
3802,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10004626214504242,1.090551733970642,-1.106158971786499
348,FN,1,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10014089196920395,1.0785057544708252,-1.1171543598175049
3706,FN,1,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10020419955253601,1.0293126106262207,-1.1656452417373657
2918,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10039211064577103,1.1091301441192627,-1.0837452411651611
55,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.101460300385952,1.1087366342544556,-1.072366714477539
2021,FN,1,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10175369679927826,1.0892304182052612,-1.0886586904525757
3669,FN,1,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10268197953701019,1.1175854206085205,-1.050188422203064
2231,FN,1,0,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10276324301958084,1.0674837827682495,-1.0994083881378174
1387,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10282079130411148,1.0298080444335938,-1.1364600658416748
1786,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1034456193447113,1.0498714447021484,-1.1096415519714355
